사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
모자생선구이,한식,,부산광역시 부산진구 개금동 613-3번지,"부산광역시 부산진구 진사로25번길 4, 2층 (개금동)",383674.536426607,185200.495075826,영업/정상,,부산진구,개금동,개금동 모자생선구이,개금동 모자생선구이 
김치,기타,,부산광역시 부산진구 범천동 858-61번지 1층,"부산광역시 부산진구 황령대로7번길 20-8, 1층 (범천동)",387683.556795833,185185.854657257,영업/정상,,부산진구,범천동,범천동 김치,범천동 김치 
남다른썬치킨 조방1호점,호프/통닭,,부산광역시 부산진구 범천동 840-3 1층,"부산광역시 부산진구 범일로142번길 38, 1층 (범천동)",387807.424649556,184548.093058418,영업/정상,,부산진구,범천동,범천동 남다른썬치킨 조방1호점,범천동 남다른썬치킨 조방1호점 
킴스팝쥬디스태화점,분식,,부산광역시 부산진구 부전동 192-2번지 외 2필지 지상6층 601호 쥬디스태화본관,"부산광역시 부산진구 중앙대로 694, 지상6층 601호 (부전동, 쥬디스태화본관)",387614.533809734,185917.833557478,영업/정상,,부산진구,부전동,부전동 킴스팝쥬디스태화점,부전동 킴스팝쥬디스태화점 
럭키상회,경양식,,부산광역시 부산진구 부전동 168-19번지,"부산광역시 부산진구 중앙대로680번가길 75-1, 1,2층 (부전동)",387716.365298161,186129.788733253,영업/정상,,부산진구,부전동,부전동 럭키상회,부전동 럭키상회 
소문난왕족발,한식,,부산광역시 부산진구 당감동 296-7번지,"부산광역시 부산진구 백양대로60번길 66, 1층 (당감동)",385984.010055785,187032.767536084,영업/정상,,부산진구,당감동,당감동 소문난왕족발,당감동 소문난왕족발 
명태집딸,탕류(보신용),,부산광역시 부산진구 범천동 841-222번지,"부산광역시 부산진구 범일로142번길 39-1, 1층 (범천동)",387810.68091074,184577.528945419,영업/정상,,부산진구,범천동,범천동 명태집딸,범천동 명태집딸 
호맥,호프/통닭,,부산광역시 부산진구 개금동 177-248번지 1층일부,"부산광역시 부산진구 가야대로454번길 16, 1층 (개금동)",384149.019183093,185561.098174553,영업/정상,,부산진구,개금동,개금동 호맥,개금동 호맥 
지코바양념치킨,호프/통닭,051-3168991,부산광역시 부산진구 개금동 540-126,"부산광역시 부산진구 엄광로 49, 1층 (개금동)",384155.833755633,185102.600926059,영업/정상,,부산진구,개금동,개금동 지코바양념치킨,개금동 지코바양념치킨 051-3168991
아지트,호프/통닭,,부산광역시 부산진구 부전동 398-8번지,"부산광역시 부산진구 서면문화로 26, 지하1층 (부전동)",387294.041345965,186439.717352442,영업/정상,,부산진구,부전동,부전동 아지트,부전동 아지트 
명자네 아구찜,경양식,051-632-7349,부산광역시 부산진구 부전동 261-5,"부산광역시 부산진구 부전로152번길 70, 1층 (부전동)",387496.650678676,186385.114526988,영업/정상,,부산진구,부전동,부전동 명자네 아구찜,부전동 명자네 아구찜 051-632-7349
홍앤,호프/통닭,,부산광역시 부산진구 초읍동 215-18번지,"부산광역시 부산진구 성지로94번길 6, 1층 (초읍동)",387000.055390962,188554.606538069,영업/정상,,부산진구,초읍동,초읍동 홍앤,초읍동 홍앤 
와아바waa bar,기타,,부산광역시 부산진구 부전동 232-14 지상2층,"부산광역시 부산진구 신천대로62번길 48, 지상2층 (부전동)",387514.172187516,185688.63351515,영업/정상,,부산진구,부전동,부전동 와아바waa bar,부전동 와아바waa bar 
쇼와고고,기타,,부산광역시 부산진구 개금동 1-12 동원화인패밀리타운106동(상가)103호,"부산광역시 부산진구 백양관문로77번길 51 (개금동, 동원화인패밀리타운106동(상가)103호)",384760.050983195,186820.5021645,영업/정상,,부산진구,개금동,개금동 쇼와고고,개금동 쇼와고고 
기승전골,한식,,부산광역시 부산진구 부전동 168-342번지,"부산광역시 부산진구 동천로85번길 11, 지상2층 (부전동)",387781.106271277,186060.936399341,영업/정상,,부산진구,부전동,부전동 기승전골,부전동 기승전골 
대박분식,기타,,부산광역시 부산진구 개금동 171-19번지 1층일부,"부산광역시 부산진구 가야대로482번길 14 (개금동, 1층일부)",384424.411866678,185573.136340362,영업/정상,,부산진구,개금동,개금동 대박분식,개금동 대박분식 
아지트,한식,051-803-1006,부산광역시 부산진구 부전동 513-1번지 지상2층,"부산광역시 부산진구 부전로65번길 3, 지상2층 (부전동)",387144.214216209,185999.969094856,영업/정상,,부산진구,부전동,부전동 아지트,부전동 아지트 051-803-1006
차이짬뽕,한식,,부산광역시 부산진구 양정동 369-20 지상1층일부,"부산광역시 부산진구 동평로 420, 지상1층 (양정동)",388555.08771071,187937.729642863,영업/정상,,부산진구,양정동,양정동 차이짬뽕,양정동 차이짬뽕 
뚱띠네,한식,051-891-9229,부산광역시 부산진구 당감동 791 국제백양아파트상가동3층1호,"부산광역시 부산진구 백양관문로 104-1, 상가동 3층 1호 (당감동, 국제백양아파트)",384741.923372529,187364.899359566,영업/정상,,부산진구,당감동,당감동 뚱띠네,당감동 뚱띠네 051-891-9229
돗토리김밥,김밥(도시락),,부산광역시 부산진구 연지동 338-250번지 지상2층전체,"부산광역시 부산진구 동평로183번길 102, 2층 (연지동)",386590.969954636,187722.516949399,영업/정상,,부산진구,연지동,연지동 돗토리김밥,연지동 돗토리김밥 
이화수목,기타,051-8071618,부산광역시 부산진구 부전동 168-161,"부산광역시 부산진구 중앙대로702번길 27-9, 1층 (부전동)",387677.787071795,186008.260081664,영업/정상,,부산진구,부전동,부전동 이화수목,부전동 이화수목 051-8071618
부엔디아,호프/통닭,051-818-4308,부산광역시 부산진구 전포동 686-4,"부산광역시 부산진구 서전로46번길 64, 1-2층 (전포동)",388057.552796306,185916.368153169,영업/정상,,부산진구,전포동,전포동 부엔디아,전포동 부엔디아 051-818-4308
굿닭(당감점),호프/통닭,051-896-9293,부산광역시 부산진구 당감동 292-120 지상1층전체,"부산광역시 부산진구 동평로116번길 30 (당감동, 지상1층전체)",386017.496496105,186977.286940022,영업/정상,,부산진구,당감동,당감동 굿닭(당감점),당감동 굿닭(당감점) 051-896-9293
미광식당,한식,051-807-1574,부산광역시 부산진구 부암동 528-2번지 지상1층전체,"부산광역시 부산진구 당감로 91 (부암동, 지상1층전체)",385614.164105483,187527.58936869,영업/정상,,부산진구,부암동,부암동 미광식당,부암동 미광식당 051-807-1574
7번가피자 서면전포점,기타,,부산광역시 부산진구 부전동 100-26 1층,"부산광역시 부산진구 동천로 119, 1층 (부전동)",387820.952572851,186422.206813713,영업/정상,,부산진구,부전동,부전동 7번가피자 서면전포점,부전동 7번가피자 서면전포점 
대공원 조방낙지,한식,051-804-8600,부산광역시 부산진구 초읍동 351-13 지상1층전체,"부산광역시 부산진구 성지곡로 17 (초읍동, 지상1층전체)",386422.437403163,189123.98722957,영업/정상,,부산진구,초읍동,초읍동 대공원 조방낙지,초읍동 대공원 조방낙지 051-804-8600
카페051 서면(중앙대로점),기타,051-809-0517,부산광역시 부산진구 부전동 255-42 지상1층,"부산광역시 부산진구 중앙대로 701-4, 지상1층 (부전동)",387529.821515551,185969.113269754,영업/정상,,부산진구,부전동,부전동 카페051 서면(중앙대로점),부전동 카페051 서면(중앙대로점) 051-809-0517
진짜소문난돼지국밥,한식,051-893-7220,부산광역시 부산진구 가야동 501-2번지 지상1층전체,"부산광역시 부산진구 가야공원로 56, 지상1층 (가야동)",384906.974457144,185135.305883369,영업/정상,,부산진구,가야동,가야동 진짜소문난돼지국밥,가야동 진짜소문난돼지국밥 051-893-7220
(주)태진한우,기타,051-806-8505,부산광역시 부산진구 부전동 474-51 대동레미안센트럴시티,"부산광역시 부산진구 부전로 108, 대동레미안센트럴시티 2층 (부전동)",387167.572835771,186431.168460323,영업/정상,,부산진구,부전동,부전동 (주)태진한우,부전동 (주)태진한우 051-806-8505
청도포차,기타,051-895-9983,부산광역시 부산진구 가야동 611번지 보광상가4호,"부산광역시 부산진구 가야공원로38번길 23, 3호 (가야동, 보광상가)",384784.255839251,185292.289620669,영업/정상,,부산진구,가야동,가야동 청도포차,가야동 청도포차 051-895-9983
옥,통닭(치킨),,부산광역시 부산진구 개금동 502-27 지상1층,"부산광역시 부산진구 복지로 8 (개금동, 지상1층)",384007.867387717,185563.542421888,영업/정상,,부산진구,개금동,개금동 옥,개금동 옥 
사보이,기타,,부산광역시 부산진구 부전동 168-271번지,"부산광역시 부산진구 서전로10번길 23-1, 1층 (부전동)",387659.613814726,186104.425903575,영업/정상,,부산진구,부전동,부전동 사보이,부전동 사보이 
육선,호프/통닭,051-892-4621,부산광역시 부산진구 당감동 302-22 지상2층전체,"부산광역시 부산진구 동평로 99-1 (당감동, 지상2층전체)",385832.785903572,187094.476366875,영업/정상,,부산진구,당감동,당감동 육선,당감동 육선 051-892-4621
무한삽겹시대개금점,식육(숯불구이),051-924-7100,"부산광역시 부산진구 개금동 618-2번지 개금현대아파트상가219동102,103호(1층)","부산광역시 부산진구 엄광로 16 (개금동, 개금현대아파트상가219동102,103호(1층))",383947.284798286,185065.676609901,영업/정상,,부산진구,개금동,개금동 무한삽겹시대개금점,개금동 무한삽겹시대개금점 051-924-7100
다이버,일식,,부산광역시 부산진구 부전동 514-8,"부산광역시 부산진구 가야대로750번길 71, 1층 105호 (부전동, 서면블리체)",387182.079747131,185853.702749232,영업/정상,,부산진구,부전동,부전동 다이버,부전동 다이버 
진주집,기타,051-8970157,부산광역시 부산진구 개금동 171-154 승보보네르빌라 101호,"부산광역시 부산진구 복지로13번길 72, 101호 (개금동, 승보보네르빌라)",384386.473029798,185511.872938785,영업/정상,,부산진구,개금동,개금동 진주집,개금동 진주집 051-8970157
물찬제비,기타,070-87726585,부산광역시 부산진구 전포동 677-15,"부산광역시 부산진구 전포대로209번길 20, 2층 (전포동)",388013.840431822,185986.058615351,영업/정상,,부산진구,전포동,전포동 물찬제비,전포동 물찬제비 070-87726585
녹스(Nox),경양식,,부산광역시 부산진구 부전동 156-30번지 3층,부산광역시 부산진구 서전로10번길 32 (부전동),387621.926152641,186097.690279038,영업/정상,,부산진구,부전동,부전동 녹스(Nox),부전동 녹스(Nox) 
국제통닭가야점,통닭(치킨),051-981-7177,부산광역시 부산진구 가야동 328-2번지,"부산광역시 부산진구 대학로46번길 5, 1층 (가야동)",,,영업/정상,,부산진구,가야동,가야동 국제통닭가야점,가야동 국제통닭가야점 051-981-7177
순자비어,호프/통닭,051-909-0606,부산광역시 부산진구 당감동 741-15번지 지상1층전체,"부산광역시 부산진구 당감서로 76, 1층 (당감동)",385515.433128566,187226.141299159,영업/정상,,부산진구,당감동,당감동 순자비어,당감동 순자비어 051-909-0606
부암384,한식,,부산광역시 부산진구 부암동 384-12번지 지하1층일부,"부산광역시 부산진구 당감로64번길 56, 지하1층 (부암동)",385935.783040859,187344.997244803,영업/정상,,부산진구,부암동,부암동 부암384,부암동 부암384 
진빼이,호프/통닭,051-8080925,부산광역시 부산진구 부전동 232-3 지상2층전부,부산광역시 부산진구 신천대로62번길 60 (부전동),387516.754684534,185739.621711812,영업/정상,,부산진구,부전동,부전동 진빼이,부전동 진빼이 051-8080925
미숙이네 부부양곱창,식육(숯불구이),,"부산광역시 부산진구 개금동 615-16 28,29호","부산광역시 부산진구 엄광로 15, 28,29호 (개금동)",383814.505388622,185126.258747445,영업/정상,,부산진구,개금동,개금동 미숙이네 부부양곱창,개금동 미숙이네 부부양곱창 
양천주가,분식,,부산광역시 부산진구 당감동 649-11 지상1층일부,"부산광역시 부산진구 당감서로 125 (당감동, 지상1층일부)",385147.305288941,187431.669479562,영업/정상,,부산진구,당감동,당감동 양천주가,당감동 양천주가 
가야포차선지국밥2,탕류(보신용),051-8950157,부산광역시 부산진구 개금동 171-163,"부산광역시 부산진구 복지로13번길 74, 1층 (개금동)",384404.717255469,185518.631894648,영업/정상,,부산진구,개금동,개금동 가야포차선지국밥2,개금동 가야포차선지국밥2 051-8950157
대복식당,한식,,부산광역시 부산진구 개금동 171-124번지,"부산광역시 부산진구 복지로13번길 73-12, 1층 (개금동)",384411.371945452,185589.549548145,영업/정상,,부산진구,개금동,개금동 대복식당,개금동 대복식당 
우산커피 부전점,기타,,부산광역시 부산진구 부전동 100-25,"부산광역시 부산진구 중앙대로756번길 13, 지상1층 (부전동)",387770.926265993,186426.185163289,영업/정상,,부산진구,부전동,부전동 우산커피 부전점,부전동 우산커피 부전점 
언양닭칼국수,한식,051-638-9030,부산광역시 부산진구 범천동 839-31,"부산광역시 부산진구 자유평화로 21-6, 1층 (범천동)",387888.710684999,184455.814879369,영업/정상,,부산진구,범천동,범천동 언양닭칼국수,범천동 언양닭칼국수 051-638-9030
투존치킨,한식,,부산광역시 부산진구 양정동 445-85번지 지상1층전체,"부산광역시 부산진구 범양로 105 (양정동, 지상1층전체)",388026.074465631,187924.573811971,영업/정상,,부산진구,양정동,양정동 투존치킨,양정동 투존치킨 
브라운빈,기타,051-8523520,부산광역시 부산진구 범천동 851-1번지,"부산광역시 부산진구 황령대로18번길 37, 1층 3호 (범천동, 대원상가)",387834.714347587,184965.427400521,영업/정상,,부산진구,범천동,범천동 브라운빈,범천동 브라운빈 051-8523520
로타리,한식,051-6468635,부산광역시 부산진구 범천동 870-47번지,"부산광역시 부산진구 신천대로65번길 63, 2층 (범천동)",387491.006921495,185076.609852357,영업/정상,,부산진구,범천동,범천동 로타리,범천동 로타리 051-6468635
청기와타운(서면점),한식,,"부산광역시 부산진구 부전동 520-3 지상1층, 건문빌딩","부산광역시 부산진구 중앙대로691번길 46, 지상1층 (부전동, 건문빌딩)",387314.66361266,185900.079101326,영업/정상,,부산진구,부전동,부전동 청기와타운(서면점),부전동 청기와타운(서면점) 
피자샵(서면점),경양식,051-9110830,부산광역시 부산진구 전포동 662-6번지,"부산광역시 부산진구 동천로108번길 11, 1층 101호 (전포동)",387920.212691575,186317.357541643,영업/정상,,부산진구,전포동,전포동 피자샵(서면점),전포동 피자샵(서면점) 051-9110830
팔딱팔딱도매횟집,횟집,051-8928880,부산광역시 부산진구 당감동 797번지,"부산광역시 부산진구 백양산로53번길 85, 나동 105호 (당감동, 백양뜨란채상가)",384652.815482369,187618.998555169,영업/정상,,부산진구,당감동,당감동 팔딱팔딱도매횟집,당감동 팔딱팔딱도매횟집 051-8928880
볼로(BOLO),분식,051-805-4449,부산광역시 부산진구 부전동 198-3번지 지상2층,"부산광역시 부산진구 중앙대로680번길 23, 지상2층 (부전동)",387693.941356588,185770.316675488,영업/정상,,부산진구,부전동,부전동 볼로(BOLO),부전동 볼로(BOLO) 051-805-4449
주저리,식육(숯불구이),,부산광역시 부산진구 전포동 196-1 1층,"부산광역시 부산진구 전포대로256번길 30, 1층 (전포동)",388276.490485541,186418.423794477,영업/정상,,부산진구,전포동,전포동 주저리,전포동 주저리 
보헤미안,호프/통닭,,"부산광역시 부산진구 범천동 62-23번지 1,2층","부산광역시 부산진구 범일로131번길 13, 1,2층 (범천동)",387542.717692033,184466.462876413,영업/정상,,부산진구,범천동,범천동 보헤미안,범천동 보헤미안 
도라보울,경양식,,부산광역시 부산진구 전포동 677-17번지 지상1층,"부산광역시 부산진구 서전로38번길 43 (전포동, 지상1층)",388000.743504184,186007.863689505,영업/정상,,부산진구,전포동,전포동 도라보울,전포동 도라보울 
자연보리밥앤국수,한식,,부산광역시 부산진구 가야동 669-9번지,"부산광역시 부산진구 엄광로 68, 113호 (가야동, 벽산상가)",384502.365301052,184924.599813961,영업/정상,,부산진구,가야동,가야동 자연보리밥앤국수,가야동 자연보리밥앤국수 
칼질천번,한식,051-638-7942,"부산광역시 부산진구 범천동 847-19번지 1,2층","부산광역시 부산진구 골드테마길 63, 1,2층 (범천동)",387653.273532198,184762.927781134,영업/정상,,부산진구,범천동,범천동 칼질천번,범천동 칼질천번 051-638-7942
고기굽는남자 서면점,식육(숯불구이),,부산광역시 부산진구 부전동 168-367 지상1층,"부산광역시 부산진구 동천로95번길 13, 지상1층 (부전동)",387771.241671418,186160.270236346,영업/정상,,부산진구,부전동,부전동 고기굽는남자 서면점,부전동 고기굽는남자 서면점 
주차장산꼼장어 3호점,기타,051-8190408,부산광역시 부산진구 부전동 344-13번지 지상1~2층전부,"부산광역시 부산진구 부전로 176 (부전동, 지상1~2층전부)",387632.041265879,186824.674783752,영업/정상,,부산진구,부전동,부전동 주차장산꼼장어 3호점,부전동 주차장산꼼장어 3호점 051-8190408
늘푸른식당,한식,,부산광역시 부산진구 당감동 814-24번지,"부산광역시 부산진구 백양대로60번길 73, 1층 (당감동)",385948.737480296,187053.989025147,영업/정상,,부산진구,당감동,당감동 늘푸른식당,당감동 늘푸른식당 
시간을 즐기다,한식,,부산광역시 부산진구 개금동 177-8번지 1층,"부산광역시 부산진구 복지로13번길 22, 1층 (개금동)",384148.885627165,185507.053133292,영업/정상,,부산진구,개금동,개금동 시간을 즐기다,개금동 시간을 즐기다 
콜롱스튜디오,한식,,부산광역시 부산진구 전포동 312-4,"부산광역시 부산진구 서전로58번길 58, 1층 (전포동)",388188.839640264,185960.852782468,영업/정상,,부산진구,전포동,전포동 콜롱스튜디오,전포동 콜롱스튜디오 
마당쇠돼지갈비,식육(숯불구이),,부산광역시 부산진구 양정동 362-30번지 지상1층전체,"부산광역시 부산진구 양지로5번길 4, 지상1층 (양정동)",388490.206097249,187587.749344786,영업/정상,,부산진구,양정동,양정동 마당쇠돼지갈비,양정동 마당쇠돼지갈비 
꼬숩,식육(숯불구이),,부산광역시 부산진구 개금동 540-202,"부산광역시 부산진구 엄광로 57, 1층 (개금동)",384223.088338469,185100.791929948,영업/정상,,부산진구,개금동,개금동 꼬숩,개금동 꼬숩 
단한개,기타,051-802-4512,부산광역시 부산진구 전포동 881-3번지,"부산광역시 부산진구 전포대로175번길 33, 2층 (전포동)",387950.449444134,185604.723538778,영업/정상,,부산진구,전포동,전포동 단한개,전포동 단한개 051-802-4512
런트커피(RONT COFFEE),기타,051-816-8831,부산광역시 부산진구 연지동 354-5,"부산광역시 부산진구 동평로183번길 88, 지하1층 (연지동)",386593.503697484,187652.925408391,영업/정상,,부산진구,연지동,연지동 런트커피(RONT COFFEE),연지동 런트커피(RONT COFFEE) 051-816-8831
양정횟집,횟집,051-862-8897,부산광역시 부산진구 양정동 138-13,"부산광역시 부산진구 연제로9번길 35, 지하1층 (양정동)",389075.151599852,188217.649484409,영업/정상,,부산진구,양정동,양정동 양정횟집,양정동 양정횟집 051-862-8897
오빠막창(서면점),분식,,부산광역시 부산진구 부전동 474-51번지,"부산광역시 부산진구 부전로 108, 1층 106일부호 (부전동)",387167.572835771,186431.168460323,영업/정상,,부산진구,부전동,부전동 오빠막창(서면점),부전동 오빠막창(서면점) 
돈사돈 부산직영점,기타,,부산광역시 부산진구 부전동 514-5,"부산광역시 부산진구 부전로 47, 1층 (부전동)",387197.190374687,185861.517699406,영업/정상,,부산진구,부전동,부전동 돈사돈 부산직영점,부전동 돈사돈 부산직영점 
운동장집,한식,051-895-5292,부산광역시 부산진구 가야동 494-1번지 2~3층,"부산광역시 부산진구 엄광로134번길 36, 2-3층 (가야동)",384771.546622941,184963.615300743,영업/정상,,부산진구,가야동,가야동 운동장집,가야동 운동장집 051-895-5292
돈까스예찬,분식,051-8084448,부산광역시 부산진구 부전동 242-7 지상1층,"부산광역시 부산진구 서면로68번길 44, 지상1층 (부전동)",387479.193924854,185919.93010461,영업/정상,,부산진구,부전동,부전동 돈까스예찬,부전동 돈까스예찬 051-8084448
통영이야기,한식,051-897-0242,부산광역시 부산진구 개금동 447-7번지 외 2필지,"부산광역시 부산진구 백양대로 310, 지상1층 (개금동)",383771.249248061,185777.614133389,영업/정상,,부산진구,개금동,개금동 통영이야기,개금동 통영이야기 051-897-0242
소문난순대,분식,,부산광역시 부산진구 당감동 262-77번지,"부산광역시 부산진구 당감로16번길 33, 1층 (당감동)",385926.663386794,186841.757801382,영업/정상,,부산진구,당감동,당감동 소문난순대,당감동 소문난순대 
풀풀,호프/통닭,,부산광역시 부산진구 전포동 677-16번지,"부산광역시 부산진구 전포대로209번길 22, 1-2층 (전포동)",388001.054225446,185991.483972227,영업/정상,,부산진구,전포동,전포동 풀풀,전포동 풀풀 
중앙밀면,분식,051-632-5878,부산광역시 부산진구 범천동 846-11번지 1층,"부산광역시 부산진구 범일로 150-8, 1층 (범천동)",387645.643457106,184631.997792293,영업/정상,,부산진구,범천동,범천동 중앙밀면,범천동 중앙밀면 051-632-5878
범내골돼지꼬리,식육(숯불구이),051-632-5192,부산광역시 부산진구 범천동 859-14번지,"부산광역시 부산진구 중앙대로644번길 80, 1층 (범천동)",387882.255071655,185225.173883363,영업/정상,,부산진구,범천동,범천동 범내골돼지꼬리,범천동 범내골돼지꼬리 051-632-5192
칠천각,한식,,부산광역시 부산진구 부전동 267-21번지,"부산광역시 부산진구 중앙대로 765, 1층 (부전동)",387706.164657293,186575.914334618,영업/정상,,부산진구,부전동,부전동 칠천각,부전동 칠천각 
덕이네 집밥,한식,070-73947468,부산광역시 부산진구 당감동 93-8,"부산광역시 부산진구 가야대로703번나길 34, 1층 (당감동)",386418.083423402,186208.734327056,영업/정상,,부산진구,당감동,당감동 덕이네 집밥,당감동 덕이네 집밥 070-73947468
차이향,중국식,051-893-2008,부산광역시 부산진구 가야동 464-28번지 1층,"부산광역시 부산진구 엄광로 184, 1층 (가야동)",385341.529078221,185066.389989692,영업/정상,,부산진구,가야동,가야동 차이향,가야동 차이향 051-893-2008
돈까스먹고가자,분식,,부산광역시 부산진구 가야동 458-3번지,"부산광역시 부산진구 가야대로552번길 135-1, 1층 (가야동)",385298.702212157,185088.912298514,영업/정상,,부산진구,가야동,가야동 돈까스먹고가자,가야동 돈까스먹고가자 
유니크스테이,경양식,051-809-1779,부산광역시 부산진구 부전동 513-5번지,"부산광역시 부산진구 부전로 59, 지상1층 (부전동)",387159.591895372,185951.609630456,영업/정상,,부산진구,부전동,부전동 유니크스테이,부전동 유니크스테이 051-809-1779
송하,기타,051-896-9283,부산광역시 부산진구 개금동 57 우성아파트(상가동),"부산광역시 부산진구 백양대로208번길 38-9, 우성아파트(상가동) 1층 5호 (개금동)",384741.016804634,186563.406585561,영업/정상,,부산진구,개금동,개금동 송하,개금동 송하 051-896-9283
웰빙돈오리,한식,051-897-5282,부산광역시 부산진구 당감동 791 국제백양아파트상가동3층7호,"부산광역시 부산진구 백양관문로 104-1, 상가동 3층 7호 (당감동, 국제백양아파트)",384741.923372529,187364.899359566,영업/정상,,부산진구,당감동,당감동 웰빙돈오리,당감동 웰빙돈오리 051-897-5282
해촌산오징어물회,기타,051-818-3339,부산광역시 부산진구 부암동 500번지 화승삼성아파트상가 22동 102호,"부산광역시 부산진구 당감로 79, 22동 102호 (부암동, 화승삼성아파트상가)",385570.015221682,187424.7082035,영업/정상,,부산진구,부암동,부암동 해촌산오징어물회,부암동 해촌산오징어물회 051-818-3339
식력,기타,051-817-3108,부산광역시 부산진구 전포동 684-4 1층,"부산광역시 부산진구 전포대로209번길 39-9, 1층 (전포동)",387923.395302579,185936.772649001,영업/정상,,부산진구,전포동,전포동 식력,전포동 식력 051-817-3108
부산꼼장어,한식,051-894-3827,부산광역시 부산진구 개금동 177-208 지상1층일부,"부산광역시 부산진구 복지로13번길 65 (개금동, 지상1층일부)",384358.573125891,185536.337885728,영업/정상,,부산진구,개금동,개금동 부산꼼장어,개금동 부산꼼장어 051-894-3827
가야골(닭굼터),기타,,부산광역시 부산진구 가야동 467번지,"부산광역시 부산진구 엄광로 176, 2층 (가야동)",385258.174262897,184377.588859291,영업/정상,,부산진구,가야동,가야동 가야골(닭굼터),가야동 가야골(닭굼터) 
예향정부산시청점,한식,051-861-3478,부산광역시 부산진구 양정동 236-5 지상2층전체,"부산광역시 부산진구 진연로 13 (양정동, 지상2층전체)",388845.942783781,188577.168468519,영업/정상,,부산진구,양정동,양정동 예향정부산시청점,양정동 예향정부산시청점 051-861-3478
1985 고성댁,한식,051-8935974,부산광역시 부산진구 가야동 502-1,"부산광역시 부산진구 가야공원로 47, 1층 (가야동)",384937.504251007,185209.455389963,영업/정상,,부산진구,가야동,가야동 1985 고성댁,가야동 1985 고성댁 051-8935974
킹스타,경양식,051-808-9066,부산광역시 부산진구 전포동 878-15번지 1층,"부산광역시 부산진구 동성로 149, 1층 (전포동)",387890.230828618,186622.092859162,영업/정상,,부산진구,전포동,전포동 킹스타,전포동 킹스타 051-808-9066
낭만부엌,한식,,부산광역시 부산진구 범천동 850-24번지 지상1층전체,"부산광역시 부산진구 황령대로18번길 42 (범천동, 지상1층전체)",387770.71987742,184946.263284086,영업/정상,,부산진구,범천동,범천동 낭만부엌,범천동 낭만부엌 
범천가야밀면,한식,,부산광역시 부산진구 범천동 842-17번지 1층,"부산광역시 부산진구 중앙번영로 24, 1층 (범천동)",387822.93506513,184791.561812168,영업/정상,,부산진구,범천동,범천동 범천가야밀면,범천동 범천가야밀면 
당감맥주창고,호프/통닭,,부산광역시 부산진구 부암동 346-7번지 지상2층전체,"부산광역시 부산진구 백양순환로164번길 3 (부암동, 지상2층전체)",385920.357200885,187136.957766914,영업/정상,,부산진구,부암동,부암동 당감맥주창고,부암동 당감맥주창고 
BBQ치킨당감점,한식,051-897-4007,부산광역시 부산진구 당감동 379-35 지상1층전체,"부산광역시 부산진구 당감서로 41 (당감동, 지상1층전체)",385501.275543241,186895.643219391,영업/정상,,부산진구,당감동,당감동 BBQ치킨당감점,당감동 BBQ치킨당감점 051-897-4007
레전드야구존(서면점),경양식,080-070-8888,부산광역시 부산진구 부전동 240-1 지상5층,"부산광역시 부산진구 신천대로62번길 77, 지상5층 (부전동)",387482.099729683,185834.748449769,영업/정상,,부산진구,부전동,부전동 레전드야구존(서면점),부전동 레전드야구존(서면점) 080-070-8888
노군꼬치서면점,호프/통닭,,부산광역시 부산진구 부전동 168-59 지상1-2층,"부산광역시 부산진구 중앙대로680번가길 71-1, 지상1-2층 (부전동)",387704.283719838,186114.918826201,영업/정상,,부산진구,부전동,부전동 노군꼬치서면점,부전동 노군꼬치서면점 
아날로그,호프/통닭,,부산광역시 부산진구 전포동 684-4번지 지하1,"부산광역시 부산진구 전포대로209번길 39-9, 지하1층 (전포동)",387923.395302579,185936.772649001,영업/정상,,부산진구,전포동,전포동 아날로그,전포동 아날로그 
코코쿡&샤브 금융단지점,한식,051-634-9510,부산광역시 부산진구 범천동 842-8,"부산광역시 부산진구 중앙번영로 32, 2층 (범천동)",387906.942826268,184774.239301044,영업/정상,,부산진구,범천동,범천동 코코쿡&샤브 금융단지점,범천동 코코쿡&샤브 금융단지점 051-634-9510
고등어와보리밥,한식,051-868-6481,부산광역시 부산진구 양정동 254-6번지 지상1층전체,"부산광역시 부산진구 거제천로40번길 7, 1층 (양정동)",388688.026404256,188520.647993368,영업/정상,,부산진구,양정동,양정동 고등어와보리밥,양정동 고등어와보리밥 051-868-6481
꽃살집,"외국음식전문점(인도,태국등)",,부산광역시 부산진구 전포동 686-4,"부산광역시 부산진구 서전로46번길 64, 1층 (전포동)",388057.552796306,185916.368153169,영업/정상,,부산진구,전포동,전포동 꽃살집,전포동 꽃살집 
스테레오타입오브부산(stereotype of busan),호프/통닭,051-804-6365,부산광역시 부산진구 전포동 686-4번지,"부산광역시 부산진구 서전로46번길 64, 1층 (전포동)",388057.552796306,185916.368153169,영업/정상,,부산진구,전포동,전포동 스테레오타입오브부산(stereotype of busan),전포동 스테레오타입오브부산(stereotype of busan) 051-804-6365
준짬뽕,중국식,,부산광역시 부산진구 부전동 514-8번지,"부산광역시 부산진구 가야대로750번길 71, 1층 (부전동)",387182.079747131,185853.702749232,영업/정상,,부산진구,부전동,부전동 준짬뽕,부전동 준짬뽕 
