사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
GOAT(고트),한식,,부산광역시 부산진구 부전동 168-112,"부산광역시 부산진구 동천로85번길 31-14, 1,2,3층 (부전동)",387685.233370215,186052.95555578,영업/정상,,부산진구,부전동,부전동 GOAT(고트),부전동 GOAT(고트) 
씨지브이서면,기타,0519101412,부산광역시 부산진구 전포동 891-38 (6층),"부산광역시 부산진구 동천로 4, 6층 (전포동)",388095.097363087,185326.192499392,영업/정상,,부산진구,전포동,전포동 씨지브이서면,전포동 씨지브이서면 0519101412
비에이치씨초읍연지점,통닭(치킨),051-807-9202,부산광역시 부산진구 초읍동 208-6번지,"부산광역시 부산진구 성지로 94, 지상1 일부층 (초읍동)",386970.815479828,188567.922303059,영업/정상,,부산진구,초읍동,초읍동 비에이치씨초읍연지점,초읍동 비에이치씨초읍연지점 051-807-9202
오케이친구돈까스,한식,051-8982223,부산광역시 부산진구 개금동 177-132,"부산광역시 부산진구 복지로21번길 29, 1층 (개금동)",384173.743722886,185450.194393402,영업/정상,,부산진구,개금동,개금동 오케이친구돈까스,개금동 오케이친구돈까스 051-8982223
심통,기타,051-804-9888,부산광역시 부산진구 부전동 170-11,부산광역시 부산진구 동천로 67-4 (부전동),387826.000739313,185911.598312274,영업/정상,,부산진구,부전동,부전동 심통,부전동 심통 051-804-9888
남경식당,횟집,051-8184895,부산광역시 부산진구 초읍동 224-1번지,부산광역시 부산진구 성지로43번길 67 (초읍동),386993.219224128,188373.386474178,영업/정상,,부산진구,초읍동,초읍동 남경식당,초읍동 남경식당 051-8184895
돈오락 쪽갈비,분식,051-8979395,부산광역시 부산진구 개금동 470-8 외 1필지(1층),"부산광역시 부산진구 개금온정로17번길 47-5 (개금동,외 1필지(1층))",384206.901287383,185829.560141187,영업/정상,,부산진구,개금동,개금동 돈오락 쪽갈비,개금동 돈오락 쪽갈비 051-8979395
형제기사님식당,한식,051-8673737,부산광역시 부산진구 양정동 255-7번지,부산광역시 부산진구 거제천로44번길 2 (양정동),388670.722484367,188547.525921704,영업/정상,,부산진구,양정동,양정동 형제기사님식당,양정동 형제기사님식당 051-8673737
개성만족,호프/통닭,051-8970003,부산광역시 부산진구 당감동 289-20번지,부산광역시 부산진구 동평로100번길 5 (당감동),385854.679897043,187041.569255751,영업/정상,,부산진구,당감동,당감동 개성만족,당감동 개성만족 051-8970003
자매식당,한식,051-8939991,부산광역시 부산진구 개금동 339-21번지,부산광역시 부산진구 개금본동로 8 (개금동),384482.778814661,186237.663461307,영업/정상,,부산진구,개금동,개금동 자매식당,개금동 자매식당 051-8939991
투다리,호프/통닭,051-8964561,부산광역시 부산진구 가야동 382-3번지,부산광역시 부산진구 대학로 11-9 (가야동),385615.561369904,185803.06219804,영업/정상,,부산진구,가야동,가야동 투다리,가야동 투다리 051-8964561
하연정순두부,한식,051-816-3935,부산광역시 부산진구 부전동 255-12번지 지상2층,"부산광역시 부산진구 서면로68번길 35, 지상2층 (부전동)",387502.422184337,185971.306341043,영업/정상,,부산진구,부전동,부전동 하연정순두부,부전동 하연정순두부 051-816-3935
정가네합천돼지국밥,한식,051-868-0071,부산광역시 부산진구 양정동 145-12번지 전원타워빌상가1층2호,"부산광역시 부산진구 연수로11번길 57 (양정동,전원타워빌상가1층2호)",388883.682698165,188268.367163756,영업/정상,,부산진구,양정동,양정동 정가네합천돼지국밥,양정동 정가네합천돼지국밥 051-868-0071
호프밭의맥주꾼,호프/통닭,051-6360097,부산광역시 부산진구 범천동 845-95,"부산광역시 부산진구 범일로142번길 31, 1층 (범천동)",387766.593402099,184576.027387368,영업/정상,,부산진구,범천동,범천동 호프밭의맥주꾼,범천동 호프밭의맥주꾼 051-6360097
네버엔딩,경양식,051-892-2517,부산광역시 부산진구 당감동 69-4번지 서면시즈빌(1층) 101호,"부산광역시 부산진구 가야대로703번길 30, 1층 101호 (당감동, 서면시즈빌)",386608.558828002,186261.145572296,영업/정상,,부산진구,당감동,당감동 네버엔딩,당감동 네버엔딩 051-892-2517
명인 막국수,통닭(치킨),6459277,부산광역시 부산진구 범천동 1256-2 서면항도타워맨션상가,"부산광역시 부산진구 신암로 74, 서면항도타워맨션상가 1층 A101호 (범천동)",387160.077174688,185144.973871794,영업/정상,,부산진구,범천동,범천동 명인 막국수,범천동 명인 막국수 6459277
츠키노준,한식,051-645-8747,부산광역시 부산진구 범천동 857-11번지,부산광역시 부산진구 황령대로7번길 29 (범천동),387636.181505468,185254.385150638,영업/정상,,부산진구,범천동,범천동 츠키노준,범천동 츠키노준 051-645-8747
와이티엔,한식,051-8079041,부산광역시 부산진구 부전동 475-22번지 3층,"부산광역시 부산진구 부전로96번길 44, 3층 (부전동)",387362.416903935,186321.408696264,영업/정상,,부산진구,부전동,부전동 와이티엔,부전동 와이티엔 051-8079041
착한멸치국수,한식,051-807-9223,부산광역시 부산진구 부전동 224-23 지상1층,"부산광역시 부산진구 중앙대로680번길 48, 지상1층 (부전동)",387806.925393896,185733.373703108,영업/정상,,부산진구,부전동,부전동 착한멸치국수,부전동 착한멸치국수 051-807-9223
비에이치씨(BHC)부산양정역점,호프/통닭,051-8673213,부산광역시 부산진구 양정동 352-22 (1층),"부산광역시 부산진구 양지로5번길 39, 1층 (양정동)",388575.454966696,187753.172976147,영업/정상,,부산진구,양정동,양정동 비에이치씨(BHC)부산양정역점,양정동 비에이치씨(BHC)부산양정역점 051-8673213
수야네식당,한식,051-8947518,부산광역시 부산진구 개금동 633-104,부산광역시 부산진구 복지로 83-4 (개금동),384019.965466199,184819.331650435,영업/정상,,부산진구,개금동,개금동 수야네식당,개금동 수야네식당 051-8947518
황제레스토랑,호프/통닭,051-851-9223,부산광역시 부산진구 양정동 116-18 (지하1층),"부산광역시 부산진구 연수로 56 (양정동,(지하1층))",389149.237853759,188174.675787708,영업/정상,,부산진구,양정동,양정동 황제레스토랑,양정동 황제레스토랑 051-851-9223
다원정,한식,051808-3800,부산광역시 부산진구 부전동 474-31,부산광역시 부산진구 서면문화로 23-1 (부전동),387277.7287124,186373.658581922,영업/정상,,부산진구,부전동,부전동 다원정,부전동 다원정 051808-3800
가야옹기골감자탕,한식,051-8926565,부산광역시 부산진구 가야동 48-1번지,부산광역시 부산진구 가야대로 643-1 (가야동),386012.618251546,186007.825865599,영업/정상,,부산진구,가야동,가야동 가야옹기골감자탕,가야동 가야옹기골감자탕 051-8926565
온채당,한식,051-806-7677,부산광역시 부산진구 전포동 892-20번지 지하3층 홈플러스부산서면점내,"부산광역시 부산진구 동천로 4 (전포동,지하3층 홈플러스부산서면점내)",388011.197829908,185310.70532509,영업/정상,,부산진구,전포동,전포동 온채당,전포동 온채당 051-806-7677
우시2층집,한식,051-818-3779,부산광역시 부산진구 전포동 631-15,부산광역시 부산진구 동성로 137 (전포동),387986.435139283,186565.130567942,영업/정상,,부산진구,전포동,전포동 우시2층집,전포동 우시2층집 051-818-3779
홍소족발,한식,051-8045393,부산광역시 부산진구 부전동 520-31번지 (1층),"부산광역시 부산진구 중앙대로691번길 44 (부전동,(1층))",387336.023476732,185877.586401096,영업/정상,,부산진구,부전동,부전동 홍소족발,부전동 홍소족발 051-8045393
굽네치킨초읍연지점,통닭(치킨),051-904-9292,부산광역시 부산진구 초읍동 496-1번지,부산광역시 부산진구 성지로104번길 46 (초읍동),386932.504870899,188810.195865946,영업/정상,,부산진구,초읍동,초읍동 굽네치킨초읍연지점,초읍동 굽네치킨초읍연지점 051-904-9292
대한시네마,기타,051-8182440,부산광역시 부산진구 부전동 199 (지상3층),"부산광역시 부산진구 중앙대로692번길 16, 3층 (부전동)",387642.939585445,185835.820521423,영업/정상,,부산진구,부전동,부전동 대한시네마,부전동 대한시네마 051-8182440
더(The) 타임,기타,051-809-8409,부산광역시 부산진구 부전동 475-5번지,부산광역시 부산진구 서면문화로 11-2 (부전동),387372.985757724,186322.600533012,영업/정상,,부산진구,부전동,부전동 더(The) 타임,부전동 더(The) 타임 051-809-8409
만다린,한식,051-862-0211,부산광역시 부산진구 양정동 394-13,부산광역시 부산진구 중앙대로909번길 5 (양정동),388469.460178238,187768.292594538,영업/정상,,부산진구,양정동,양정동 만다린,양정동 만다린 051-862-0211
치킨신드롬전포점,기타,051-802-9249,부산광역시 부산진구 전포동 887-4,"부산광역시 부산진구 동천로 28, 1층 일부호 (전포동)",387879.945569086,185501.857212956,영업/정상,,부산진구,전포동,전포동 치킨신드롬전포점,전포동 치킨신드롬전포점 051-802-9249
아몬드치킨,호프/통닭,051-8027710,부산광역시 부산진구 전포동 188-12번지,부산광역시 부산진구 동성로96번길 8 (전포동),388382.246051417,186404.032303562,영업/정상,,부산진구,전포동,전포동 아몬드치킨,전포동 아몬드치킨 051-8027710
이조곰탕,한식,051-8659848,부산광역시 부산진구 양정동 39-164번지,부산광역시 부산진구 양정로 51 (양정동),389033.084945371,187628.537834406,영업/정상,,부산진구,양정동,양정동 이조곰탕,양정동 이조곰탕 051-8659848
사리원,한식,,부산광역시 부산진구 당감동 289-13,부산광역시 부산진구 동평로94번길 5 (당감동),385793.592083701,187027.57172109,영업/정상,,부산진구,당감동,당감동 사리원,당감동 사리원 
건강장수보리밥,한식,051-8039966,부산광역시 부산진구 부암동 547-0번지,부산광역시 부산진구 백양순환로 81-13 (부암동),385401.027301918,187612.409971249,영업/정상,,부산진구,부암동,부암동 건강장수보리밥,부암동 건강장수보리밥 051-8039966
이가네부산돼지국밥·밀면,중국식,051-805-8233,부산광역시 부산진구 부전동 198-5 지상1층,"부산광역시 부산진구 신천대로50번길 66, 1층 (부전동)",387646.851279457,185775.783727434,영업/정상,,부산진구,부전동,부전동 이가네부산돼지국밥·밀면,부전동 이가네부산돼지국밥·밀면 051-805-8233
그집갈비탕,한식,051-866-0009,부산광역시 부산진구 양정동 389-9,부산광역시 부산진구 동평로406번길 39 (양정동),388434.470017857,187842.954379642,영업/정상,,부산진구,양정동,양정동 그집갈비탕,양정동 그집갈비탕 051-866-0009
피자스쿨가야점,분식,051-894-9989,부산광역시 부산진구 가야동 386번지,"부산광역시 부산진구 엄광로 264, 1층 (가야동)",385725.91497505,185749.490770381,영업/정상,,부산진구,가야동,가야동 피자스쿨가야점,가야동 피자스쿨가야점 051-894-9989
고향맛,경양식,051-8031363,부산광역시 부산진구 부전동 255-1,부산광역시 부산진구 중앙대로 711 (부전동),387531.686871663,186068.105206706,영업/정상,,부산진구,부전동,부전동 고향맛,부전동 고향맛 051-8031363
김밥마을,한식,,부산광역시 부산진구 부전동 396-24번지,부산광역시 부산진구 새싹로 18 (부전동),387436.651352979,186424.753757048,영업/정상,,부산진구,부전동,부전동 김밥마을,부전동 김밥마을 
한남동스지,호프/통닭,,부산광역시 부산진구 부전동 162,"부산광역시 부산진구 서전로10번길 38, 2층 (부전동)",387611.006763273,186059.115508191,영업/정상,,부산진구,부전동,부전동 한남동스지,부전동 한남동스지 
삼보아구찜,한식,051-8912329,부산광역시 부산진구 개금동 689번지,부산광역시 부산진구 진사로 9 (개금동),383674.472033436,185366.613281175,영업/정상,,부산진구,개금동,개금동 삼보아구찜,개금동 삼보아구찜 051-8912329
덕이네 손수제비칼국수,분식,051-8921798,부산광역시 부산진구 개금동 184-21번지,부산광역시 부산진구 가야대로 488-5 (개금동),384499.991303154,185607.123147841,영업/정상,,부산진구,개금동,개금동 덕이네 손수제비칼국수,개금동 덕이네 손수제비칼국수 051-8921798
청해수산(직영점),한식,051-8026525,부산광역시 부산진구 부전동 400-7번지,부산광역시 부산진구 새싹로29번길 9 (부전동),387309.827720408,186485.219278204,영업/정상,,부산진구,부전동,부전동 청해수산(직영점),부전동 청해수산(직영점) 051-8026525
나금이네,한식,6353333,부산광역시 부산진구 범천동 869-32번지 (1층),"부산광역시 부산진구 중앙대로621번길 6 (범천동,(1층))",387547.329670419,185177.129854868,영업/정상,,부산진구,범천동,범천동 나금이네,범천동 나금이네 6353333
사천횟집,횟집,,부산광역시 부산진구 개금동 615-20번지,부산광역시 부산진구 엄광로 15 (개금동),383835.888859872,185126.091169869,영업/정상,,부산진구,개금동,개금동 사천횟집,개금동 사천횟집 
에스에스,호프/통닭,,부산광역시 부산진구 부전동 524-37,"부산광역시 부산진구 부전로 42, 2층 (부전동)",387264.908198707,185811.146745716,영업/정상,,부산진구,부전동,부전동 에스에스,부전동 에스에스 
맛나감자탕,한식,8086212,부산광역시 부산진구 초읍동 269-7,부산광역시 부산진구 새싹로 208 (초읍동),386606.176167574,188083.750894672,영업/정상,,부산진구,초읍동,초읍동 맛나감자탕,초읍동 맛나감자탕 8086212
에스,경양식,051-8052251,부산광역시 부산진구 부전동 240-2번지,부산광역시 부산진구 중앙대로691번길 17 (부전동),387463.210838309,185849.495989797,영업/정상,,부산진구,부전동,부전동 에스,부전동 에스 051-8052251
용이초밥,기타,,부산광역시 부산진구 부전동 170-6번지 지상1층,"부산광역시 부산진구 중앙대로702번길 46-5, 지상1층 (부전동)",387803.361842368,185937.425531618,영업/정상,,부산진구,부전동,부전동 용이초밥,부전동 용이초밥 
고집센그집갈비탕,한식,051-8059042,부산광역시 부산진구 부전동 265-8,부산광역시 부산진구 새싹로8번길 35-6 (부전동),387592.602562006,186474.979994164,영업/정상,,부산진구,부전동,부전동 고집센그집갈비탕,부전동 고집센그집갈비탕 051-8059042
김밥천국,분식,051-896-1256,부산광역시 부산진구 가야동 370-28번지,부산광역시 부산진구 대학로 17 (가야동),385543.465451894,185745.896852681,영업/정상,,부산진구,가야동,가야동 김밥천국,가야동 김밥천국 051-896-1256
풍미,한식,051-807-1004,부산광역시 부산진구 초읍동 337-2,부산광역시 부산진구 성지곡로 38 (초읍동),386523.142088147,189306.771676525,영업/정상,,부산진구,초읍동,초읍동 풍미,초읍동 풍미 051-807-1004
청춘갈비살,식육(숯불구이),,부산광역시 부산진구 당감동 500-18번지,부산광역시 부산진구 당감로17번길 75 (당감동),385416.317599669,186676.539052147,영업/정상,,부산진구,당감동,당감동 청춘갈비살,당감동 청춘갈비살 
에이6양곱창,한식,051-805-1778,부산광역시 부산진구 부전동 524-7번지 (1층),"부산광역시 부산진구 중앙대로691번길 43 (부전동,(1층))",387331.249442723,185839.309564172,영업/정상,,부산진구,부전동,부전동 에이6양곱창,부전동 에이6양곱창 051-805-1778
카츠모리,분식,051-817-0805,부산광역시 부산진구 가야동 361-67,"부산광역시 부산진구 엄광로 258-1, 1층 (가야동)",385706.023587709,185718.091360848,영업/정상,,부산진구,가야동,가야동 카츠모리,가야동 카츠모리 051-817-0805
"굽네치킨개금1,2동점",통닭(치킨),051-944-4567,부산광역시 부산진구 개금동 554-18,"부산광역시 부산진구 냉정로 188, 1층 (개금동)",384060.435497967,185301.887771054,영업/정상,,부산진구,개금동,"개금동 굽네치킨개금1,2동점","개금동 굽네치킨개금1,2동점 051-944-4567"
기장대게,기타,051-8961516,부산광역시 부산진구 당감동 302-25번지,부산광역시 부산진구 동평로 106 (당감동),385884.828267143,187069.216068792,영업/정상,,부산진구,당감동,당감동 기장대게,당감동 기장대게 051-8961516
청마루 아구찜,한식,051-8653003,부산광역시 부산진구 양정동 156-5,부산광역시 부산진구 거제천로44번길 23 (양정동),388708.217095186,188641.208444911,영업/정상,,부산진구,양정동,양정동 청마루 아구찜,양정동 청마루 아구찜 051-8653003
푸라닭 부산개금점,호프/통닭,051-8979265,부산광역시 부산진구 개금동 618-2,"부산광역시 부산진구 엄광로 30, 상가동 107호 (개금동)",383947.284798286,185065.676609901,영업/정상,,부산진구,개금동,개금동 푸라닭 부산개금점,개금동 푸라닭 부산개금점 051-8979265
돈갈비,한식,051-8976111,부산광역시 부산진구 개금동 447-43번지,부산광역시 부산진구 백양대로 319 (개금동),383699.001789409,185711.400343244,영업/정상,,부산진구,개금동,개금동 돈갈비,개금동 돈갈비 051-8976111
장어마을,식육(숯불구이),051-8966532,부산광역시 부산진구 당감동 282-67,"부산광역시 부산진구 동평로95번길 7, 1층 (당감동)",385765.553210589,187109.340354949,영업/정상,,부산진구,당감동,당감동 장어마을,당감동 장어마을 051-8966532
가야공원칼국수,한식,,부산광역시 부산진구 가야동 603-26,부산광역시 부산진구 가야공원로 50 (가야동),384905.288441439,185199.731923197,영업/정상,,부산진구,가야동,가야동 가야공원칼국수,가야동 가야공원칼국수 
홍콩반점서면롯데점,중국식,051-8082922,부산광역시 부산진구 부전동 502-25번지 지상2층,"부산광역시 부산진구 가야대로784번길 27, 지상2층 (부전동)",387397.56848219,186057.569367548,영업/정상,,부산진구,부전동,부전동 홍콩반점서면롯데점,부전동 홍콩반점서면롯데점 051-8082922
국가돼지 김치찜,한식,051-8160290,부산광역시 부산진구 부전동 224-20 (1층),"부산광역시 부산진구 동천로 45-5 (부전동,(1층))",387814.759822196,185688.318985918,영업/정상,,부산진구,부전동,부전동 국가돼지 김치찜,부전동 국가돼지 김치찜 051-8160290
153구포국수,한식,051-8046981,부산광역시 부산진구 부전동 198-6,부산광역시 부산진구 신천대로50번길 70 (부전동),387645.404955402,185800.978322475,영업/정상,,부산진구,부전동,부전동 153구포국수,부전동 153구포국수 051-8046981
오늘더돼지갈비,한식,051-8188858,부산광역시 부산진구 부전동 168-223번지,부산광역시 부산진구 중앙대로680번가길 47 (부전동),387705.122197119,185985.097420325,영업/정상,,부산진구,부전동,부전동 오늘더돼지갈비,부전동 오늘더돼지갈비 051-8188858
"물고기,코끼리",경양식,051-8082502,부산광역시 부산진구 부전동 168-174번지,부산광역시 부산진구 중앙대로702번길 23 (부전동),387679.506737023,185974.005313202,영업/정상,,부산진구,부전동,"부전동 물고기,코끼리","부전동 물고기,코끼리 051-8082502"
하나돈까스 서면점,경양식,,부산광역시 부산진구 부전동 170-38,부산광역시 부산진구 동천로 69-1 (부전동),387831.401309258,185920.157753831,영업/정상,,부산진구,부전동,부전동 하나돈까스 서면점,부전동 하나돈까스 서면점 
청도포장마차,한식,,부산광역시 부산진구 부전동 474-69번지 (1층),"부산광역시 부산진구 서면문화로 31-1 (부전동,(1층))",387208.900541651,186465.232554889,영업/정상,,부산진구,부전동,부전동 청도포장마차,부전동 청도포장마차 
열린공간,호프/통닭,051-8036270,부산광역시 부산진구 부전동 403-1번지,부산광역시 부산진구 서면문화로 44-1 (부전동),387242.112128371,186586.10349889,영업/정상,,부산진구,부전동,부전동 열린공간,부전동 열린공간 051-8036270
김밥천국,분식,8932209,부산광역시 부산진구 개금동 527-189번지,부산광역시 부산진구 엄광로 35 (개금동),383998.447462359,185118.393097436,영업/정상,,부산진구,개금동,개금동 김밥천국,개금동 김밥천국 8932209
할매맛집,분식,6337228,부산광역시 부산진구 범천동 1215-26번지,부산광역시 부산진구 신암로99번길 18 (범천동),386873.11483263,185347.721864151,영업/정상,,부산진구,범천동,범천동 할매맛집,범천동 할매맛집 6337228
원할머니보쌈부산당감점,한식,051895-5302,부산광역시 부산진구 당감동 411-1번지,부산광역시 부산진구 동평로 77 (당감동),385602.639366253,187046.677606872,영업/정상,,부산진구,당감동,당감동 원할머니보쌈부산당감점,당감동 원할머니보쌈부산당감점 051895-5302
서면퍼지네이블,기타,051-8172242,부산광역시 부산진구 부전동 220-10,"부산광역시 부산진구 중앙대로680번가길 12, 1층 (부전동)",387725.773836445,185798.219965012,영업/정상,,부산진구,부전동,부전동 서면퍼지네이블,부전동 서면퍼지네이블 051-8172242
가야포차선지국밥,한식,051-802-6515,부산광역시 부산진구 전포동 181-1번지 대우디오빌2  107.108호,"부산광역시 부산진구 전포대로 274 (전포동,대우디오빌2  107.108호)",388153.839025721,186593.504685927,영업/정상,,부산진구,전포동,전포동 가야포차선지국밥,전포동 가야포차선지국밥 051-802-6515
춘하추동칼국수,한식,051-8190483,부산광역시 부산진구 부암동 385-15,부산광역시 부산진구 백양순환로 146 (부암동),385870.740388372,187309.450306408,영업/정상,,부산진구,부암동,부암동 춘하추동칼국수,부암동 춘하추동칼국수 051-8190483
일차횟집,횟집,051-646-1303,부산광역시 부산진구 범천동 841-16번지,부산광역시 부산진구 범일로142번길 49-1 (범천동),387855.97419147,184577.693897684,영업/정상,,부산진구,범천동,범천동 일차횟집,범천동 일차횟집 051-646-1303
부산애견카페122,한식,051-8094560,부산광역시 부산진구 부전동 450 네오스포,"부산광역시 부산진구 신천대로 122, 4층 (부전동, 네오스포)",387101.414314415,185755.075318015,영업/정상,,부산진구,부전동,부전동 부산애견카페122,부전동 부산애견카페122 051-8094560
국수앤김밥,김밥(도시락),051-9025021,부산광역시 부산진구 가야동 229-9번지,부산광역시 부산진구 가야대로 556 (가야동),385172.664351899,185743.796871627,영업/정상,,부산진구,가야동,가야동 국수앤김밥,가야동 국수앤김밥 051-9025021
화남정돼지국밥,한식,051-809-0383,부산광역시 부산진구 연지동 19-6 (1층),"부산광역시 부산진구 성지로 50, 1층 (연지동)",387135.478314835,188143.919544375,영업/정상,,부산진구,연지동,연지동 화남정돼지국밥,연지동 화남정돼지국밥 051-809-0383
옛날통닭,호프/통닭,051-808-8385,부산광역시 부산진구 부암동 346-15번지,"부산광역시 부산진구 동평로 107, 1층 (부암동)",385895.115699016,187115.006783369,영업/정상,,부산진구,부암동,부암동 옛날통닭,부암동 옛날통닭 051-808-8385
일미식당,한식,051-6460542,부산광역시 부산진구 범천동 871-17번지,부산광역시 부산진구 신천대로71번길 37 (범천동),387447.098000061,185113.964667985,영업/정상,,부산진구,범천동,범천동 일미식당,범천동 일미식당 051-6460542
일번가간식촌,기타,051-8914595,부산광역시 부산진구 가야동 375-11,부산광역시 부산진구 가야대로 596 (가야동),385549.042896784,185830.731034192,영업/정상,,부산진구,가야동,가야동 일번가간식촌,가야동 일번가간식촌 051-8914595
울타리없는만두집,분식,051-8979576,부산광역시 부산진구 가야동 375-11번지,부산광역시 부산진구 가야대로 596 (가야동),385549.042896784,185830.731034192,영업/정상,,부산진구,가야동,가야동 울타리없는만두집,가야동 울타리없는만두집 051-8979576
고기상자,식육(숯불구이),051-808-7788,부산광역시 부산진구 초읍동 221-2,부산광역시 부산진구 성지로 69 (초읍동),387055.639639858,188324.334112064,영업/정상,,부산진구,초읍동,초읍동 고기상자,초읍동 고기상자 051-808-7788
더썸,경양식,051-807-7215,부산광역시 부산진구 부전동 223-1번지 지하1층,"부산광역시 부산진구 동천로 59, 지하1층 (부전동)",387834.547204412,185819.256549441,영업/정상,,부산진구,부전동,부전동 더썸,부전동 더썸 051-807-7215
취중진담식당,호프/통닭,051-8982820,부산광역시 부산진구 개금동 618-2번지,"부산광역시 부산진구 엄광로 16, 상가 219동 110호 (개금동, 개금현대아이아파트)",383947.284798286,185065.676609901,영업/정상,,부산진구,개금동,개금동 취중진담식당,개금동 취중진담식당 051-8982820
동천양곱창,식육(숯불구이),051-633-8230,부산광역시 부산진구 범천동 840-13번지 (1층),"부산광역시 부산진구 범일로142번길 60, 1층 (범천동)",387912.490342091,184556.326338089,영업/정상,,부산진구,범천동,범천동 동천양곱창,범천동 동천양곱창 051-633-8230
티바두마리치킨,통닭(치킨),051-852-0916,부산광역시 부산진구 양정동 360-11번지 (1층),"부산광역시 부산진구 진남로 501-1 (양정동,(1층))",388583.817008805,187497.587311695,영업/정상,,부산진구,양정동,양정동 티바두마리치킨,양정동 티바두마리치킨 051-852-0916
녹두밭,한식,051-6317887,부산광역시 부산진구 범천동 847-8번지,부산광역시 부산진구 골드테마길 47 (범천동),387652.920915243,184689.935589624,영업/정상,,부산진구,범천동,범천동 녹두밭,범천동 녹두밭 051-6317887
"장충동왕족발,논보달",기타,051-8627275,부산광역시 부산진구 양정동 362-14번지,부산광역시 부산진구 양지로 7-2 (양정동),388500.040741811,187569.79237221,영업/정상,,부산진구,양정동,"양정동 장충동왕족발,논보달","양정동 장충동왕족발,논보달 051-8627275"
고기집(Zip),식육(숯불구이),,부산광역시 부산진구 당감동 289-19번지 (지상1층),"부산광역시 부산진구 동평로 100 (당감동,(지상1층))",385833.71664488,187053.753416955,영업/정상,,부산진구,당감동,당감동 고기집(Zip),당감동 고기집(Zip) 
불로만숯불바베큐하마정점,호프/통닭,051-8529282,부산광역시 부산진구 양정동 285-25번지,부산광역시 부산진구 해맞이로 11 (양정동),388168.691707171,188236.549107759,영업/정상,,부산진구,양정동,양정동 불로만숯불바베큐하마정점,양정동 불로만숯불바베큐하마정점 051-8529282
호호생아구찜,한식,051-8959377,부산광역시 부산진구 개금동 540-65번지,부산광역시 부산진구 엄광로44번길 14 (개금동),384119.232844275,185026.586792294,영업/정상,,부산진구,개금동,개금동 호호생아구찜,개금동 호호생아구찜 051-8959377
삼거리,한식,051-8529474,부산광역시 부산진구 양정동 406-32,부산광역시 부산진구 동평로 407 (양정동),388472.593788482,188045.132124583,영업/정상,,부산진구,양정동,양정동 삼거리,양정동 삼거리 051-8529474
꾸바꾸바치킨,호프/통닭,,부산광역시 부산진구 범천동 1254-5번지,부산광역시 부산진구 신암로 78-1 (범천동),387104.152544476,185203.135777743,영업/정상,,부산진구,범천동,범천동 꾸바꾸바치킨,범천동 꾸바꾸바치킨 
역전할머니맥주1982부산양정점,호프/통닭,051-861-5080,부산광역시 부산진구 양정동 369-13 (1층),"부산광역시 부산진구 동평로420번길 17 (양정동,(1층))",388520.272416393,187879.731412981,영업/정상,,부산진구,양정동,양정동 역전할머니맥주1982부산양정점,양정동 역전할머니맥주1982부산양정점 051-861-5080
화성관,중국식,051-8982008,부산광역시 부산진구 가야동 617-39번지,부산광역시 부산진구 냉정로 258 (가야동),384723.468244373,185399.617719644,영업/정상,,부산진구,가야동,가야동 화성관,가야동 화성관 051-8982008
호이안7피엠(HOIAN7PM),"외국음식전문점(인도,태국등)",,부산광역시 부산진구 부전동 219-2 지상2층,"부산광역시 부산진구 중앙대로692번길 40, 지상2층 (부전동)",387772.822721077,185848.708465744,영업/정상,,부산진구,부전동,부전동 호이안7피엠(HOIAN7PM),부전동 호이안7피엠(HOIAN7PM) 
지송분식,분식,051-8172992,부산광역시 부산진구 초읍동 219-16번지,부산광역시 부산진구 성지로 64 (초읍동),387111.959264468,188285.75272241,영업/정상,,부산진구,초읍동,초읍동 지송분식,초읍동 지송분식 051-8172992
다기야기,통닭(치킨),051-8179280,부산광역시 부산진구 부암동 80-62 (<=지번정정:부암동 80-21),"부산광역시 부산진구 새싹로 93-9 (부암동,(<=지번정정:부암동 80-21))",386934.916405782,187013.777355364,영업/정상,,부산진구,부암동,부암동 다기야기,부암동 다기야기 051-8179280
부광식당,한식,051-6353847,부산광역시 부산진구 범천동 881-16번지,"부산광역시 부산진구 중앙대로 582-1, 1층 (범천동)",387499.713616774,184789.932129328,영업/정상,,부산진구,범천동,범천동 부광식당,범천동 부광식당 051-6353847
퓨전포차,통닭(치킨),051-8631159,부산광역시 부산진구 양정동 369-16번지,부산광역시 부산진구 동평로420번길 11 (양정동),388530.833294116,187900.802909083,영업/정상,,부산진구,양정동,양정동 퓨전포차,양정동 퓨전포차 051-8631159
오딧세이,호프/통닭,,부산광역시 부산진구 범천동 1197-42번지,부산광역시 부산진구 신암로 116-2 (범천동),386865.04567345,185488.614695712,영업/정상,,부산진구,범천동,범천동 오딧세이,범천동 오딧세이 
짠,한식,051-8524202,부산광역시 부산진구 양정동 391-8,부산광역시 부산진구 중앙대로909번길 24 (양정동),388464.207234454,187863.008310505,영업/정상,,부산진구,양정동,양정동 짠,양정동 짠 051-8524202
산마루,중국식,051-8983003,부산광역시 부산진구 가야동 474-4 외 1필지,"부산광역시 부산진구 가야공원로 71 (가야동,외 1필지)",384930.712119492,184974.180667551,영업/정상,,부산진구,가야동,가야동 산마루,가야동 산마루 051-8983003
