사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
대가,한식,051-633-6667,부산광역시 부산진구 범천동 854-9,부산광역시 부산진구 범일로192번길 17 (범천동),387728.323565025,185048.014720214,영업/정상,,부산진구,범천동,범천동 대가,범천동 대가 051-633-6667
원당복국,복어취급,051-8953091,부산광역시 부산진구 당감동 282-16,"부산광역시 부산진구 당감로 40-1, 지상2층 (당감동)",385743.510110638,187013.65259309,영업/정상,,부산진구,당감동,당감동 원당복국,당감동 원당복국 051-8953091
초량식당,한식,,부산광역시 부산진구 전포동 235-3번지,부산광역시 부산진구 서전로68번길 45 (전포동),388303.684685172,186016.721534432,영업/정상,,부산진구,전포동,전포동 초량식당,전포동 초량식당 
마산곱창집,식육(숯불구이),051-8041392,부산광역시 부산진구 부암동 42-20번지,부산광역시 부산진구 신천대로 290 (부암동),386763.773564858,187309.486683317,영업/정상,,부산진구,부암동,부암동 마산곱창집,부암동 마산곱창집 051-8041392
마산생아구찜,한식,051-808-7522,부산광역시 부산진구 당감동 275-41,부산광역시 부산진구 당감로 32-4 (당감동),385764.045622617,186943.760366737,영업/정상,,부산진구,당감동,당감동 마산생아구찜,당감동 마산생아구찜 051-808-7522
대림국수 서면점,한식,051-8178968,부산광역시 부산진구 부전동 170-10 지상1층,"부산광역시 부산진구 중앙대로702번길 46-9, 지상1층 (부전동)",387803.691281648,185923.784949373,영업/정상,,부산진구,부전동,부전동 대림국수 서면점,부전동 대림국수 서면점 051-8178968
또와주막,한식,051-8089288,부산광역시 부산진구 부전동 125-5 (1층),"부산광역시 부산진구 서전로9번길 34, 1층 (부전동)",387745.341090042,186384.501607695,영업/정상,,부산진구,부전동,부전동 또와주막,부전동 또와주막 051-8089288
쌈싸먹는닭집,한식,051-8053512,"부산광역시 부산진구 부전동 502-26번지 ,27","부산광역시 부산진구 가야대로784번길 29 (부전동,,27)",387397.385246332,186048.540886418,영업/정상,,부산진구,부전동,부전동 쌈싸먹는닭집,부전동 쌈싸먹는닭집 051-8053512
비비큐 시민공원점,호프/통닭,051-8020545,부산광역시 부산진구 부암동 299-3,부산광역시 부산진구 동평로 180 (부암동),386584.442272066,187185.083979913,영업/정상,,부산진구,부암동,부암동 비비큐 시민공원점,부암동 비비큐 시민공원점 051-8020545
쿠키드시우,기타,,부산광역시 부산진구 부전동 532-49,"부산광역시 부산진구 부전로 13, 1층 (부전동)",387371.877648812,185540.061048257,영업/정상,,부산진구,부전동,부전동 쿠키드시우,부전동 쿠키드시우 
비비자 비빔밥,한식,,부산광역시 부산진구 가야동 416-31,"부산광역시 부산진구 대학로75번길 6, 1층 (가야동)",385363.59867945,185214.845587396,영업/정상,,부산진구,가야동,가야동 비비자 비빔밥,가야동 비비자 비빔밥 
무이,한식,,부산광역시 부산진구 부전동 168-138,"부산광역시 부산진구 서전로10번길 29, 2층 (부전동)",387644.332252576,186086.36457925,영업/정상,,부산진구,부전동,부전동 무이,부전동 무이 
십일점오(11.5),기타,,부산광역시 부산진구 부전동 168-156,"부산광역시 부산진구 서전로10번길 45-7, 1층 (부전동)",387663.868119253,186033.183320912,영업/정상,,부산진구,부전동,부전동 십일점오(11.5),부전동 십일점오(11.5) 
프리윌 피자,경양식,,부산광역시 부산진구 전포동 306-22,"부산광역시 부산진구 전포대로224번길 26, 1층 (전포동)",388264.873655084,186095.45345803,영업/정상,,부산진구,전포동,전포동 프리윌 피자,전포동 프리윌 피자 
바디웨이크업(Body Wake up),기타,,부산광역시 부산진구 범천동 845-8,"부산광역시 부산진구 골드테마길 42, 1층 (범천동)",387678.348043115,184662.132789743,영업/정상,,부산진구,범천동,범천동 바디웨이크업(Body Wake up),범천동 바디웨이크업(Body Wake up) 
서면의밤,일식,,부산광역시 부산진구 부전동 151-3,"부산광역시 부산진구 동천로95번길 14, 1층 (부전동)",387764.912141972,186184.941917713,영업/정상,,부산진구,부전동,부전동 서면의밤,부전동 서면의밤 
춘이네 냉삼,중국식,,부산광역시 부산진구 전포동 287-1,"부산광역시 부산진구 동성로 61-1, 2층 (전포동)",388376.885435301,186057.19011453,영업/정상,,부산진구,전포동,전포동 춘이네 냉삼,전포동 춘이네 냉삼 
문화살롱고,호프/통닭,,부산광역시 부산진구 연지동 40-35번지 지하1층,"부산광역시 부산진구 동평로 293, 지하1층 (연지동)",387504.950259071,187795.852788858,영업/정상,,부산진구,연지동,연지동 문화살롱고,연지동 문화살롱고 
거대곰탕서면점,한식,,부산광역시 부산진구 부전동 227-2 서면피에스타,"부산광역시 부산진구 중앙대로 672, 5층 501호 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 거대곰탕서면점,부전동 거대곰탕서면점 
1943,경양식,051-8091943,부산광역시 부산진구 부전동 172-5,"부산광역시 부산진구 중앙대로692번길 31, 3층 (부전동)",387723.384275627,185895.38168661,영업/정상,,부산진구,부전동,부전동 1943,부전동 1943 051-8091943
시현김밥,기타,,부산광역시 부산진구 초읍동 276-14,"부산광역시 부산진구 성지로153번길 61, 1층 (초읍동)",386549.704178971,188579.93770567,영업/정상,,부산진구,초읍동,초읍동 시현김밥,초읍동 시현김밥 
징기츠칸,식육(숯불구이),,부산광역시 부산진구 개금동 19-2번지 현대아파트상가 104동 203호,"부산광역시 부산진구 개금본동로 36, 현대아파트상가 104동 2층 203호 (개금동)",384219.26542912,186418.353179034,영업/정상,,부산진구,개금동,개금동 징기츠칸,개금동 징기츠칸 
스시. 역도산,일식,,부산광역시 부산진구 양정동 216 뉴하이엘오피스텔,"부산광역시 부산진구 중앙대로979번길 6, 뉴하이엘오피스텔 1층 101호 (양정동)",388857.499373391,188400.200179653,영업/정상,,부산진구,양정동,양정동 스시. 역도산,양정동 스시. 역도산 
러스커피,기타,,부산광역시 부산진구 전포동 188-12,"부산광역시 부산진구 동성로96번길 6, 1층 (전포동)",388382.246051417,186404.032303562,영업/정상,,부산진구,전포동,전포동 러스커피,전포동 러스커피 
트레져스,기타,,부산광역시 부산진구 전포동 308-1번지,"부산광역시 부산진구 전포대로216번길 28, 1층 우측호 (전포동)",388284.13386536,186012.770542155,영업/정상,,부산진구,전포동,전포동 트레져스,전포동 트레져스 
맵싸구리,한식,051-9240808,부산광역시 부산진구 초읍동 271-6 성곡아파트,"부산광역시 부산진구 새싹로 207-6, 1층 (초읍동, 성곡아파트)",386533.591131652,188097.175422349,영업/정상,,부산진구,초읍동,초읍동 맵싸구리,초읍동 맵싸구리 051-9240808
삼초전(당감점),식육(숯불구이),,부산광역시 부산진구 당감동 238-27,"부산광역시 부산진구 당감로16번길 39-2, 1층 (당감동)",385956.444889604,186856.822600949,영업/정상,,부산진구,당감동,당감동 삼초전(당감점),당감동 삼초전(당감점) 
사랑방,기타,051-8091988,부산광역시 부산진구 부전동 263-30번지,"부산광역시 부산진구 중앙대로743번길 20, 2층 (부전동)",387557.972850574,186441.210947739,영업/정상,,부산진구,부전동,부전동 사랑방,부전동 사랑방 051-8091988
쏘핫마라탕마라샹궈,중국식,,부산광역시 부산진구 부전동 502-5,"부산광역시 부산진구 서면로 67, 2층 (부전동)",387410.001263978,186112.626979305,영업/정상,,부산진구,부전동,부전동 쏘핫마라탕마라샹궈,부전동 쏘핫마라탕마라샹궈 
썸쏠트,경양식,,부산광역시 부산진구 부전동 257-15번지,"부산광역시 부산진구 서면로68번길 11, 지하1층 (부전동)",387491.431137793,186096.966229151,영업/정상,,부산진구,부전동,부전동 썸쏠트,부전동 썸쏠트 
전포양옥2,기타,,부산광역시 부산진구 전포동 345-7,"부산광역시 부산진구 서전로58번길 94, 2층 202호 (전포동)",388193.477680197,185781.53803991,영업/정상,,부산진구,전포동,전포동 전포양옥2,전포동 전포양옥2 
청우,호프/통닭,,부산광역시 부산진구 부전동 522-5,"부산광역시 부산진구 서면로 23, 5층 (부전동)",387425.413849108,185672.16964894,영업/정상,,부산진구,부전동,부전동 청우,부전동 청우 
칵테일Q,기타,,부산광역시 부산진구 부전동 227-2 삼정타워,"부산광역시 부산진구 중앙대로 672, 삼정타워 8층 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 칵테일Q,부전동 칵테일Q 
솔탭하우스서면삼정타워점,기타,,부산광역시 부산진구 부전동 227-2 삼정타워,"부산광역시 부산진구 중앙대로 672, 삼정타워 8층 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 솔탭하우스서면삼정타워점,부전동 솔탭하우스서면삼정타워점 
전포4번가,한식,,부산광역시 부산진구 전포동 229-13번지,"부산광역시 부산진구 서전로68번길 51, 1층 (전포동)",388304.838613275,185995.952128519,영업/정상,,부산진구,전포동,전포동 전포4번가,전포동 전포4번가 
장보고수산센타,횟집,051893-5558,부산광역시 부산진구 개금동 554-3번지,"부산광역시 부산진구 냉정로 200, 지하1층 (개금동)",384155.868592485,185332.791802391,영업/정상,,부산진구,개금동,개금동 장보고수산센타,개금동 장보고수산센타 051893-5558
우도육회,한식,,부산광역시 부산진구 부암동 676-16,"부산광역시 부산진구 가야대로747번길 68, 1층 (부암동)",386957.493492127,186567.256211283,영업/정상,,부산진구,부암동,부암동 우도육회,부암동 우도육회 
로위버거,기타,,부산광역시 부산진구 부전동 168-144번지,"부산광역시 부산진구 서전로10번길 31-4, 1층 (부전동)",387640.565249939,186072.153739147,영업/정상,,부산진구,부전동,부전동 로위버거,부전동 로위버거 
바게뜨양동의대점,기타,,부산광역시 부산진구 가야동 454-62,"부산광역시 부산진구 가야대로552번길 115, 1층 (가야동)",385278.49289837,185197.865095071,영업/정상,,부산진구,가야동,가야동 바게뜨양동의대점,가야동 바게뜨양동의대점 
치킨신드롬,호프/통닭,051-8068585,부산광역시 부산진구 초읍동 271-4번지 선경성지곡아파트 9동 103호,"부산광역시 부산진구 새싹로 215, 선경성지곡아파트 9동 1층 103호 (초읍동)",386474.243582914,188216.799854005,영업/정상,,부산진구,초읍동,초읍동 치킨신드롬,초읍동 치킨신드롬 051-8068585
용용선생 서면점,분식,,부산광역시 부산진구 부전동 168-368,"부산광역시 부산진구 동천로95번길 15, 1층 (부전동)",387754.823105761,186159.896514587,영업/정상,,부산진구,부전동,부전동 용용선생 서면점,부전동 용용선생 서면점 
쿼즈247,기타,,부산광역시 부산진구 부전동 521-10 (주)진흥빌딩,부산광역시 부산진구 서면로 37 (주)진흥빌딩 7층 (부전동),387416.969690129,185809.38681276,영업/정상,,부산진구,부전동,부전동 쿼즈247,부전동 쿼즈247 
전포양옥,기타,,부산광역시 부산진구 전포동 345-7,"부산광역시 부산진구 서전로58번길 94, 2층 (전포동)",388193.477680197,185781.53803991,영업/정상,,부산진구,전포동,전포동 전포양옥,전포동 전포양옥 
국민돼지,식육(숯불구이),,부산광역시 부산진구 가야동 495-5번지,"부산광역시 부산진구 엄광로 127, 1층 (가야동)",384824.056826392,185073.457489963,영업/정상,,부산진구,가야동,가야동 국민돼지,가야동 국민돼지 
호루몬우직,기타,,부산광역시 부산진구 전포동 309-4,"부산광역시 부산진구 서전로58번길 40, 1층 (전포동)",388180.229380377,186050.052147649,영업/정상,,부산진구,전포동,전포동 호루몬우직,전포동 호루몬우직 
먹고식당,한식,,부산광역시 부산진구 범천동 871-1 강진융프라우 101호,"부산광역시 부산진구 중앙대로621번길 25, 1층 101호 (범천동, 강진융프라우)",387456.783591124,185146.630232439,영업/정상,,부산진구,범천동,범천동 먹고식당,범천동 먹고식당 
파파스그릴(PAPA's Grill),식육(숯불구이),051-8065289,부산광역시 부산진구 부전동 241-18번지,"부산광역시 부산진구 중앙대로 681, 1층 (부전동)",387541.627348036,185757.532122031,영업/정상,,부산진구,부전동,부전동 파파스그릴(PAPA's Grill),부전동 파파스그릴(PAPA's Grill) 051-8065289
순애씨양곱창,한식,,부산광역시 부산진구 전포동 204-29번지,"부산광역시 부산진구 서전로 75-1, 1층 (전포동)",388366.350064845,186264.536323544,영업/정상,,부산진구,전포동,전포동 순애씨양곱창,전포동 순애씨양곱창 
벨라지오(Bellagio),기타,,부산광역시 부산진구 부전동 522-5,"부산광역시 부산진구 서면로 23, 5층 (부전동)",387425.413849108,185672.16964894,영업/정상,,부산진구,부전동,부전동 벨라지오(Bellagio),부전동 벨라지오(Bellagio) 
조선화로집전포점,식육(숯불구이),,부산광역시 부산진구 전포동 875-1번지 진흥프라자,"부산광역시 부산진구 중앙대로 792, 진흥프라자 1층 (전포동)",387920.855264676,186754.084405418,영업/정상,,부산진구,전포동,전포동 조선화로집전포점,전포동 조선화로집전포점 
티바두마리치킨 가야점,호프/통닭,,부산광역시 부산진구 가야동 669-9 벽산아파트,"부산광역시 부산진구 엄광로 68, 상가동 125호 (가야동, 벽산아파트)",384502.365301052,184924.599813961,영업/정상,,부산진구,가야동,가야동 티바두마리치킨 가야점,가야동 티바두마리치킨 가야점 
전포한식,한식,,부산광역시 부산진구 전포동 552-5번지,"부산광역시 부산진구 중앙대로824번길 9, 2층 (전포동)",388168.312741472,186974.822161444,영업/정상,,부산진구,전포동,전포동 전포한식,전포동 전포한식 
머치모어댄커피,기타,,부산광역시 부산진구 전포동 356-9번지 2층,"부산광역시 부산진구 전포대로176번길 19, 2층 (전포동)",388256.408119235,185648.520070828,영업/정상,,부산진구,전포동,전포동 머치모어댄커피,전포동 머치모어댄커피 
맛나네,한식,,부산광역시 부산진구 가야동 450-2,"부산광역시 부산진구 대학로 66, 1층 (가야동)",385307.140933194,185334.798554277,영업/정상,,부산진구,가야동,가야동 맛나네,가야동 맛나네 
첸비어,호프/통닭,,부산광역시 부산진구 당감동 872-12번지,"부산광역시 부산진구 신천대로197번길 24, 1층 (당감동)",386606.064262827,186382.727967844,영업/정상,,부산진구,당감동,당감동 첸비어,당감동 첸비어 
가야 외할머니,분식,051-8977774,부산광역시 부산진구 가야동 509-7,"부산광역시 부산진구 가야공원로63번길 6, 2층 (가야동)",384956.871917419,185075.997819435,영업/정상,,부산진구,가야동,가야동 가야 외할머니,가야동 가야 외할머니 051-8977774
맛돌이포차,호프/통닭,,부산광역시 부산진구 부전동 168-263,"부산광역시 부산진구 중앙대로680번가길 56, 2층 (부전동)",387716.399853785,186030.423853802,영업/정상,,부산진구,부전동,부전동 맛돌이포차,부전동 맛돌이포차 
마부 마라탕&샹궈,중국식,,부산광역시 부산진구 연지동 41-2,"부산광역시 부산진구 동평로291번길 3, 1층 (연지동)",387474.33811536,187782.16513996,영업/정상,,부산진구,연지동,연지동 마부 마라탕&샹궈,연지동 마부 마라탕&샹궈 
퀸스테이블,기타,,부산광역시 부산진구 초읍동 182-4번지,"부산광역시 부산진구 성지로104번길 31, 1층 (초읍동)",386936.707990895,188764.75689961,영업/정상,,부산진구,초읍동,초읍동 퀸스테이블,초읍동 퀸스테이블 
어밤부(abamboo),"외국음식전문점(인도,태국등)",,부산광역시 부산진구 부전동 227-2 삼정타워,"부산광역시 부산진구 중앙대로 672, 삼정타워 5층 513호 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 어밤부(abamboo),부전동 어밤부(abamboo) 
유부부 전포점,일식,,부산광역시 부산진구 전포동 688-2번지,"부산광역시 부산진구 전포대로 207, 1층 103호 (전포동)",388092.113890846,185960.350772421,영업/정상,,부산진구,전포동,전포동 유부부 전포점,전포동 유부부 전포점 
국프로,한식,,부산광역시 부산진구 범천동 1256-2번지 서면항도타워맨션,"부산광역시 부산진구 신암로 70, 서면항도타워맨션 A동 1층 104호 (범천동)",387160.077174688,185144.973871794,영업/정상,,부산진구,범천동,범천동 국프로,범천동 국프로 
착한돼지갈비,식육(숯불구이),051-8939233,부산광역시 부산진구 개금동 818번지,"부산광역시 부산진구 복지로 40-1, 1-2층 (개금동)",384022.075268463,185239.545973315,영업/정상,,부산진구,개금동,개금동 착한돼지갈비,개금동 착한돼지갈비 051-8939233
전포할배,한식,,부산광역시 부산진구 부전동 226-9,"부산광역시 부산진구 중앙대로666번길 17, 7층 (일부)호 (부전동)",387674.263859592,185628.808041183,영업/정상,,부산진구,부전동,부전동 전포할배,부전동 전포할배 
대쿠이,일식,,부산광역시 부산진구 전포동 882-6번지,"부산광역시 부산진구 전포대로175번길 39, 1층 (전포동)",387917.606458413,185608.972742305,영업/정상,,부산진구,전포동,전포동 대쿠이,전포동 대쿠이 
라화쿵부서면중앙점,"외국음식전문점(인도,태국등)",0518181912,부산광역시 부산진구 부전동 189-8,"부산광역시 부산진구 중앙대로692번길 15, 2~3층 (부전동)",387656.380112613,185879.350748477,영업/정상,,부산진구,부전동,부전동 라화쿵부서면중앙점,부전동 라화쿵부서면중앙점 0518181912
쫜쫜훠궈,"외국음식전문점(인도,태국등)",,부산광역시 부산진구 부전동 227-2번지 서면피에스타,"부산광역시 부산진구 중앙대로 672, 서면피에스타 5층 506호 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 쫜쫜훠궈,부전동 쫜쫜훠궈 
부산댁,식육(숯불구이),,부산광역시 부산진구 부전동 113-2,"부산광역시 부산진구 동천로107번길 14, 1층 (부전동)",387766.173956226,186308.823098103,영업/정상,,부산진구,부전동,부전동 부산댁,부전동 부산댁 
삼환축산 초읍점,식육(숯불구이),,부산광역시 부산진구 초읍동 277-5 오티시이즈오피스텔 101호,"부산광역시 부산진구 새싹로 256, 오티시이즈오피스텔 1층 101호 (초읍동, 오티시이즈오피스텔)",386494.090661035,188559.621692112,영업/정상,,부산진구,초읍동,초읍동 삼환축산 초읍점,초읍동 삼환축산 초읍점 
토담생오리,한식,,부산광역시 부산진구 당감동 768-30번지,"부산광역시 부산진구 당감서로 120, 1층 (당감동)",385201.24442634,187456.407295351,영업/정상,,부산진구,당감동,당감동 토담생오리,당감동 토담생오리 
직화볶음찜닭 볶찜 부산 전포점,한식,,부산광역시 부산진구 전포동 198-41,"부산광역시 부산진구 동성로 95, 1층 (전포동)",388342.833537917,186380.377017405,영업/정상,,부산진구,전포동,전포동 직화볶음찜닭 볶찜 부산 전포점,전포동 직화볶음찜닭 볶찜 부산 전포점 
히어로보드게임카페서면점,분식,,부산광역시 부산진구 부전동 227-2 서면피에스타,"부산광역시 부산진구 중앙대로 672, 9층 907호 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 히어로보드게임카페서면점,부전동 히어로보드게임카페서면점 
윤쓰키친,기타,,부산광역시 부산진구 부전동 256-5,"부산광역시 부산진구 서면로68번길 20, 2층 (부전동)",387477.675529825,186047.516310664,영업/정상,,부산진구,부전동,부전동 윤쓰키친,부전동 윤쓰키친 
성지 한식뷔페,횟집,,부산광역시 부산진구 초읍동 205-4,"부산광역시 부산진구 성지로137번길 74-8, 1층 (초읍동)",386835.752697833,188583.511671301,영업/정상,,부산진구,초읍동,초읍동 성지 한식뷔페,초읍동 성지 한식뷔페 
두마리찜닭두찜부산가야점,분식,,부산광역시 부산진구 가야동 588 가야반도보라빌,"부산광역시 부산진구 가야공원로 41, 상가2동 B103호 (가야동, 가야반도보라빌)",385036.984735411,185337.787983836,영업/정상,,부산진구,가야동,가야동 두마리찜닭두찜부산가야점,가야동 두마리찜닭두찜부산가야점 
스펠(Spell),기타,,부산광역시 부산진구 전포동 313-81번지,"부산광역시 부산진구 전포대로210번길 20, 1층 (전포동)",388245.906193303,185973.735627114,영업/정상,,부산진구,전포동,전포동 스펠(Spell),전포동 스펠(Spell) 
이썸,호프/통닭,,부산광역시 부산진구 부전동 222-2,"부산광역시 부산진구 중앙대로692번길 46, 3층 (부전동)",387805.120190736,185852.800650562,영업/정상,,부산진구,부전동,부전동 이썸,부전동 이썸 
장수보칼,분식,,부산광역시 부산진구 개금동 53-3번지 개금주공상가,"부산광역시 부산진구 백양관문로 3, 개금주공상가 지하1층 9호 (개금동)",385002.870304631,186361.24583842,영업/정상,,부산진구,개금동,개금동 장수보칼,개금동 장수보칼 
부잣집,한식,,부산광역시 부산진구 부전동 267-27번지,"부산광역시 부산진구 새싹로8번길 58, 1층 (부전동)",387686.78838395,186533.385132181,영업/정상,,부산진구,부전동,부전동 부잣집,부전동 부잣집 
임금님수라갈비,식육(숯불구이),,부산광역시 부산진구 개금동 177-252번지,"부산광역시 부산진구 복지로13번길 21, 2층 (개금동)",384134.089881622,185526.588471624,영업/정상,,부산진구,개금동,개금동 임금님수라갈비,개금동 임금님수라갈비 
쿠키네,한식,051-6119404,부산광역시 부산진구 부전동 256-6 2층 마13호,"부산광역시 부산진구 서면로 56, 2층 마13호 (부전동)",387468.48013598,185990.346086723,영업/정상,,부산진구,부전동,부전동 쿠키네,부전동 쿠키네 051-6119404
강산면옥부산지점,분식,,부산광역시 부산진구 부전동 503-15,"부산광역시 부산진구 가야대로 772, 9층 (부전동)",387271.299492377,186099.137533193,영업/정상,,부산진구,부전동,부전동 강산면옥부산지점,부전동 강산면옥부산지점 
"모락,모락",기타,,부산광역시 부산진구 부전동 128-3,"부산광역시 부산진구 중앙대로 754, 1층 (부전동)",387708.748334555,186429.230925284,영업/정상,,부산진구,부전동,"부전동 모락,모락","부전동 모락,모락 "
샤브퐁당,중국식,,부산광역시 부산진구 부전동 168-193번지,"부산광역시 부산진구 서전로10번길 49, 2층 (부전동)",387634.216688434,186004.977098117,영업/정상,,부산진구,부전동,부전동 샤브퐁당,부전동 샤브퐁당 
페리츄스,기타,,부산광역시 부산진구 전포동 205-63,"부산광역시 부산진구 서전로 70, 지상1일부층 (전포동)",388299.910367353,186232.696658402,영업/정상,,부산진구,전포동,전포동 페리츄스,전포동 페리츄스 
올스,기타,,부산광역시 부산진구 전포동 687-6,"부산광역시 부산진구 서전로46번길 56, 2층 (전포동)",388070.653316337,185950.488327696,영업/정상,,부산진구,전포동,전포동 올스,전포동 올스 
허니홈비 삼정타워,분식,,부산광역시 부산진구 부전동 227-2 서면피에스타,"부산광역시 부산진구 중앙대로 672, 5층 514(일부)호 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 허니홈비 삼정타워,부전동 허니홈비 삼정타워 
예원,한식,,부산광역시 부산진구 전포동 202-1,"부산광역시 부산진구 서전로67번길 7, 1층 (전포동)",388277.332812726,186283.552518345,영업/정상,,부산진구,전포동,전포동 예원,전포동 예원 
33갈비&도시락전문,한식,,부산광역시 부산진구 전포동 327-30번지,"부산광역시 부산진구 진남로356번길 8, 1층 (전포동)",388684.972659991,186151.013608043,영업/정상,,부산진구,전포동,전포동 33갈비&도시락전문,전포동 33갈비&도시락전문 
회란,횟집,,부산광역시 부산진구 전포동 903 부산전포사랑으로부영 상가동 106호,"부산광역시 부산진구 동성로 82, 상가동 1층 106호 (전포동, 부산전포사랑으로부영)",388447.267051314,186285.997333193,영업/정상,,부산진구,전포동,전포동 회란,전포동 회란 
오빠오뎅바,한식,051-714-0038,부산광역시 부산진구 초읍동 645-21,"부산광역시 부산진구 초읍천로 109, 1층 (초읍동)",386340.13046804,188873.220616358,영업/정상,,부산진구,초읍동,초읍동 오빠오뎅바,초읍동 오빠오뎅바 051-714-0038
뷔베르,경양식,,부산광역시 부산진구 부전동 168-154번지 엠에스렌틀,"부산광역시 부산진구 서전로10번길 41-2, 3층 (부전동)",387651.609706422,186040.409546655,영업/정상,,부산진구,부전동,부전동 뷔베르,부전동 뷔베르 
수수하지만굉장해(전포),한식,,부산광역시 부산진구 전포동 347-1,"부산광역시 부산진구 서전로68번길 98, 지상1일부층 (전포동)",388295.02863726,185765.303213346,영업/정상,,부산진구,전포동,전포동 수수하지만굉장해(전포),전포동 수수하지만굉장해(전포) 
제이엠피,한식,,부산광역시 부산진구 개금동 805번지,"부산광역시 부산진구 냉정로180번길 3, 1층 일부호 (개금동)",383984.69777393,185261.019651188,영업/정상,,부산진구,개금동,개금동 제이엠피,개금동 제이엠피 
온더보더 부산삼정타워점,기타,051-818-5510,부산광역시 부산진구 부전동 227-2 서면피에스타,"부산광역시 부산진구 중앙대로 672, 서면피에스타 6층 603호 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 온더보더 부산삼정타워점,부전동 온더보더 부산삼정타워점 051-818-5510
다옴 서면삼정타워점,한식,,부산광역시 부산진구 부전동 227-2 서면피에스타,"부산광역시 부산진구 중앙대로 672, 서면피에스타 5층 503호 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 다옴 서면삼정타워점,부전동 다옴 서면삼정타워점 
스시로 부산서면점,일식,051-5203715,부산광역시 부산진구 부전동 227-2번지 서면피에스타,"부산광역시 부산진구 중앙대로 672, 서면피에스타 6층 604호 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 스시로 부산서면점,부전동 스시로 부산서면점 051-5203715
(주)에스앤에스펌 서가앤쿡 부산서면삼정타워점,경양식,051-8020401,부산광역시 부산진구 부전동 227-2 서면피에스타,"부산광역시 부산진구 중앙대로 672, 서면피에스타 6층 607호 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 (주)에스앤에스펌 서가앤쿡 부산서면삼정타워점,부전동 (주)에스앤에스펌 서가앤쿡 부산서면삼정타워점 051-8020401
에덴,기타,,부산광역시 부산진구 전포동 354-5번지,"부산광역시 부산진구 전포대로186번길 48, 1층 (전포동)",388386.62888165,185718.486974128,영업/정상,,부산진구,전포동,전포동 에덴,전포동 에덴 
누아누아바이콘타이,"외국음식전문점(인도,태국등)",,부산광역시 부산진구 부전동 503-15번지,"부산광역시 부산진구 가야대로 772, 롯데백화점부산본점 9층 (부전동)",387271.299492377,186099.137533193,영업/정상,,부산진구,부전동,부전동 누아누아바이콘타이,부전동 누아누아바이콘타이 
우성돈까스,경양식,,부산광역시 부산진구 부전동 227-2 서면피에스타,"부산광역시 부산진구 중앙대로 672, 서면피에스타 5층 512호 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 우성돈까스,부전동 우성돈까스 
쉐이크쉑 서면,경양식,,부산광역시 부산진구 부전동 227-2 서면피에스타,"부산광역시 부산진구 중앙대로 672, 서면피에스타 1층 110호 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 쉐이크쉑 서면,부전동 쉐이크쉑 서면 
불숯불숯 두마리치킨 진구점,호프/통닭,,부산광역시 부산진구 양정동 447-7,"부산광역시 부산진구 범양로 111, 1층 101호 (양정동)",388069.518047041,187976.685867222,영업/정상,,부산진구,양정동,양정동 불숯불숯 두마리치킨 진구점,양정동 불숯불숯 두마리치킨 진구점 
탄탄면공방 삼정타워점,분식,,부산광역시 부산진구 부전동 227-2번지 서면피에스타,"부산광역시 부산진구 중앙대로 672, 서면피에스타 5층 505호 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 탄탄면공방 삼정타워점,부전동 탄탄면공방 삼정타워점 
상호미지수,식육(숯불구이),,부산광역시 부산진구 전포동 646-2번지,"부산광역시 부산진구 동천로132번길 40, 1층 (전포동)",388018.190301301,186503.092782634,영업/정상,,부산진구,전포동,전포동 상호미지수,전포동 상호미지수 
씨케이푸드,기타,,부산광역시 부산진구 가야동 597 협동물산,"부산광역시 부산진구 냉정로253번길 24, 협동물산 B동 2층 203호 (가야동)",384797.386343178,185470.7350004,영업/정상,,부산진구,가야동,가야동 씨케이푸드,가야동 씨케이푸드 
집밥이 그리운 이들에게,한식,,부산광역시 부산진구 초읍동 210-19,"부산광역시 부산진구 성지로94번길 9, 1층 (초읍동)",387006.004814828,188586.304784055,영업/정상,,부산진구,초읍동,초읍동 집밥이 그리운 이들에게,초읍동 집밥이 그리운 이들에게 
