사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
장가네,분식,051-893-9798,부산광역시 부산진구 가야동 488-2,부산광역시 부산진구 엄광로 124 (가야동),384789.387500251,185061.196298181,영업/정상,,부산진구,가야동,가야동 장가네,가야동 장가네 051-893-9798
처갓집양념치킨 시민공원점,호프/통닭,051-861-5579,부산광역시 부산진구 양정동 447-5 (1층),"부산광역시 부산진구 범양로 113, 1층 (양정동)",388078.623738455,187982.229706404,영업/정상,,부산진구,양정동,양정동 처갓집양념치킨 시민공원점,양정동 처갓집양념치킨 시민공원점 051-861-5579
멕시카나 부전범천,호프/통닭,051-637-8222,부산광역시 부산진구 범천동 851-1,부산광역시 부산진구 황령대로18번길 37 (범천동),387834.714347587,184965.427400521,영업/정상,,부산진구,범천동,범천동 멕시카나 부전범천,범천동 멕시카나 부전범천 051-637-8222
옛날장터,한식,051-8969004,부산광역시 부산진구 가야동 50-39 외1필지,"부산광역시 부산진구 가야대로 641-1 (가야동,외1필지)",385990.189466116,186001.243890019,영업/정상,,부산진구,가야동,가야동 옛날장터,가야동 옛날장터 051-8969004
소코아,한식,,부산광역시 부산진구 전포동 692-3 예일고시원,"부산광역시 부산진구 동천로 56, 예일고시원 B동 104호 (전포동)",387891.346198343,185776.394459023,영업/정상,,부산진구,전포동,전포동 소코아,전포동 소코아 
열도미행,한식,,부산광역시 부산진구 부전동 503-15,"부산광역시 부산진구 가야대로 772, 지하2층 (부전동)",387271.299492377,186099.137533193,영업/정상,,부산진구,부전동,부전동 열도미행,부전동 열도미행 
타이타닉,한식,,부산광역시 부산진구 전포동 664-7,"부산광역시 부산진구 서전로37번길 26, 3층 (전포동)",387994.374923584,186365.281754984,영업/정상,,부산진구,전포동,전포동 타이타닉,전포동 타이타닉 
제주스 롯데마트부산점,기타,,부산광역시 부산진구 부암동 257 롯데키즈마트,"부산광역시 부산진구 신천대로 241, 롯데키즈마트 4층 (부암동)",386646.262710145,186822.941472238,영업/정상,,부산진구,부암동,부암동 제주스 롯데마트부산점,부암동 제주스 롯데마트부산점 
사루비아크럽,한식,,부산광역시 부산진구 전포동 349-29,"부산광역시 부산진구 전포대로186번길 41-1, 1층 (전포동)",388361.564862857,185734.786259474,영업/정상,,부산진구,전포동,전포동 사루비아크럽,전포동 사루비아크럽 
신불닭발,기타,,부산광역시 부산진구 개금동 208-8,"부산광역시 부산진구 개금온정로17번길 49, 1층 (개금동)",384221.564031203,185860.044684639,영업/정상,,부산진구,개금동,개금동 신불닭발,개금동 신불닭발 
착한밥상,한식,070-42402017,부산광역시 부산진구 부암동 409-11,"부산광역시 부산진구 백양순환로 138-1, 1층 (부암동)",385852.012724244,187373.185310545,영업/정상,,부산진구,부암동,부암동 착한밥상,부암동 착한밥상 070-42402017
삼초전,한식,,부산광역시 부산진구 부전동 573-3 부전시장,"부산광역시 부산진구 중앙대로783번길 23, 부전시장 1층 5-132563-119,121호 (부전동)",387713.995735189,186850.240379432,영업/정상,,부산진구,부전동,부전동 삼초전,부전동 삼초전 
명품달인김밥 개금점,호프/통닭,,부산광역시 부산진구 개금동 618-2 개금현대아이아파트,"부산광역시 부산진구 엄광로 30, 개금현대아이아파트 221동 1층층 106호 (개금동)",383947.284798286,185065.676609901,영업/정상,,부산진구,개금동,개금동 명품달인김밥 개금점,개금동 명품달인김밥 개금점 
하이네스트커피,기타,,부산광역시 부산진구 개금동 431-7,"부산광역시 부산진구 개금본동로 83, 1층 (개금동)",384158.503224358,185992.516175658,영업/정상,,부산진구,개금동,개금동 하이네스트커피,개금동 하이네스트커피 
도화식당,식육(숯불구이),,부산광역시 부산진구 전포동 663-6,"부산광역시 부산진구 서전로37번길 14, 1층 (전포동)",387995.070168789,186309.298920442,영업/정상,,부산진구,전포동,전포동 도화식당,전포동 도화식당 
해성,한식,,부산광역시 부산진구 부전동 168-417,"부산광역시 부산진구 동천로85번길 13-7, 2층 (부전동)",387782.294341232,186033.641584344,영업/정상,,부산진구,부전동,부전동 해성,부전동 해성 
와이너,한식,,부산광역시 부산진구 부전동 152-2,"부산광역시 부산진구 동천로95번길 20-6, 1층 (부전동)",387750.52987653,186197.887188488,영업/정상,,부산진구,부전동,부전동 와이너,부전동 와이너 
분식왕 김군,호프/통닭,051-852-6456,부산광역시 부산진구 양정동 271-47,"부산광역시 부산진구 연수로 27-1, 1층 (양정동)",388892.07345578,188092.153310426,영업/정상,,부산진구,양정동,양정동 분식왕 김군,양정동 분식왕 김군 051-852-6456
애플,기타,,부산광역시 부산진구 부전동 524-2,"부산광역시 부산진구 중앙대로691번길 49, 3층 (부전동)",387304.500984597,185840.662054236,영업/정상,,부산진구,부전동,부전동 애플,부전동 애플 
왕손2,한식,,부산광역시 부산진구 부전동 414-5 청풍빌딩,"부산광역시 부산진구 부전로111번길 14, 청풍빌딩 2층 일부호 (부전동)",387080.276259431,186468.586337164,영업/정상,,부산진구,부전동,부전동 왕손2,부전동 왕손2 
한우로,식육(숯불구이),,부산광역시 부산진구 당감동 323-1,"부산광역시 부산진구 당감로45번길 20, 1층 (당감동)",385617.184303148,187077.72136411,영업/정상,,부산진구,당감동,당감동 한우로,당감동 한우로 
해쉬테이블(Hash Table),기타,,부산광역시 부산진구 전포동 205-10,"부산광역시 부산진구 서전로 74, 1층 (전포동)",388336.116875303,186237.096626521,영업/정상,,부산진구,전포동,전포동 해쉬테이블(Hash Table),전포동 해쉬테이블(Hash Table) 
골목이층,한식,,부산광역시 부산진구 부전동 474-67,"부산광역시 부산진구 가야대로765번길 33, 2층 (부전동)",387191.753750514,186392.808600429,영업/정상,,부산진구,부전동,부전동 골목이층,부전동 골목이층 
커피스토어 부산개금점,기타,,부산광역시 부산진구 개금동 527-198,"부산광역시 부산진구 엄광로 31, 1층 (개금동)",383972.637285457,185107.274354083,영업/정상,,부산진구,개금동,개금동 커피스토어 부산개금점,개금동 커피스토어 부산개금점 
강산애,한식,,부산광역시 부산진구 전포동 354-1 1층 일부,"부산광역시 부산진구 동성로 29, 1층 일부 (전포동)",388396.674201629,185713.979160622,영업/정상,,부산진구,전포동,전포동 강산애,전포동 강산애 
전포 넙딱집,일식,,부산광역시 부산진구 전포동 689-11 비동,"부산광역시 부산진구 서전로46번길 79, 비동 1층 (전포동)",388092.159382964,185838.226867849,영업/정상,,부산진구,전포동,전포동 전포 넙딱집,전포동 전포 넙딱집 
가마치통닭 개금점,호프/통닭,,부산광역시 부산진구 개금동 540-236 더블루,"부산광역시 부산진구 엄광로 36-7, 1층 102호 (개금동, 더블루)",384022.032307615,185058.950891149,영업/정상,,부산진구,개금동,개금동 가마치통닭 개금점,개금동 가마치통닭 개금점 
라라포차,한식,,부산광역시 부산진구 전포동 337-4,"부산광역시 부산진구 전포대로200번길 41-6, 1층 (전포동)",388362.773521724,185910.67724884,영업/정상,,부산진구,전포동,전포동 라라포차,전포동 라라포차 
달리는려석들 서면점,한식,,부산광역시 부산진구 범천동 869-9,"부산광역시 부산진구 중앙대로635번길 17, 2층 (범천동)",387488.648617524,185276.586432819,영업/정상,,부산진구,범천동,범천동 달리는려석들 서면점,범천동 달리는려석들 서면점 
바른치킨부전점,호프/통닭,,부산광역시 부산진구 부전동 406-42,"부산광역시 부산진구 새싹로29번길 34, 2층 (부전동)",387179.307213449,186484.897192684,영업/정상,,부산진구,부전동,부전동 바른치킨부전점,부전동 바른치킨부전점 
청춘국물닭발,한식,,부산광역시 부산진구 범천동 1234-24,"부산광역시 부산진구 신암로83번길 12, 2층 일부호 (범천동)",387000.589156994,185200.429463834,영업/정상,,부산진구,범천동,범천동 청춘국물닭발,범천동 청춘국물닭발 
잎테(IPTAE),한식,,부산광역시 부산진구 초읍동 222-4,"부산광역시 부산진구 성지로43번길 45, 1층 (초읍동)",387039.004940434,188276.903076464,영업/정상,,부산진구,초읍동,초읍동 잎테(IPTAE),초읍동 잎테(IPTAE) 
카츠와라,기타,,부산광역시 부산진구 전포동 346-8,"부산광역시 부산진구 전포대로186번길 8, 1층 일부호 (전포동)",388193.807911654,185717.459389255,영업/정상,,부산진구,전포동,전포동 카츠와라,전포동 카츠와라 
피자브로,경양식,,부산광역시 부산진구 양정동 365-5 이공빌딩,"부산광역시 부산진구 양지로 24-14, 이공빌딩 1층 (양정동)",388477.12692872,187425.259045302,영업/정상,,부산진구,양정동,양정동 피자브로,양정동 피자브로 
브로쓰마카롱,기타,,부산광역시 부산진구 부전동 256-6,"부산광역시 부산진구 서면로 56, 2층 마4,마9호 (부전동)",387468.48013598,185990.346086723,영업/정상,,부산진구,부전동,부전동 브로쓰마카롱,부전동 브로쓰마카롱 
치킨신드롬,호프/통닭,051-803-7662,부산광역시 부산진구 전포동 206-4,"부산광역시 부산진구 서전로 62, 2층 (전포동)",388218.362192904,186230.569624057,영업/정상,,부산진구,전포동,전포동 치킨신드롬,전포동 치킨신드롬 051-803-7662
다담재,기타,,부산광역시 부산진구 당감동 388-1,"부산광역시 부산진구 동평로73번길 3, 1층 (당감동)",385567.531524549,187048.476181837,영업/정상,,부산진구,당감동,당감동 다담재,당감동 다담재 
큰시장식당,한식,,부산광역시 부산진구 개금동 615-16,"부산광역시 부산진구 엄광로 15, 1층 10, 11호 (개금동)",383814.505388622,185126.258747445,영업/정상,,부산진구,개금동,개금동 큰시장식당,개금동 큰시장식당 
강갈비탕,식육(숯불구이),051-7845522,부산광역시 부산진구 부전동 401-16,"부산광역시 부산진구 새싹로 33, 1층 (부전동)",387316.392775688,186528.257970618,영업/정상,,부산진구,부전동,부전동 강갈비탕,부전동 강갈비탕 051-7845522
요거트월드,경양식,,부산광역시 부산진구 전포동 192-8,"부산광역시 부산진구 전포대로256번길 15, 1층 일부호 (전포동)",388212.016573669,186433.648797776,영업/정상,,부산진구,전포동,전포동 요거트월드,전포동 요거트월드 
자담치킨 전포점,호프/통닭,051-817-2280,부산광역시 부산진구 전포동 239-4,"부산광역시 부산진구 동성로 59, 1층 (전포동)",388384.539690836,186022.900711972,영업/정상,,부산진구,전포동,전포동 자담치킨 전포점,전포동 자담치킨 전포점 051-817-2280
마지트,기타,,부산광역시 부산진구 부전동 156-48,"부산광역시 부산진구 중앙대로 722-4, 지하1층 (부전동)",387614.681087545,186157.951087473,영업/정상,,부산진구,부전동,부전동 마지트,부전동 마지트 
타코락 양정점,일식,051-852-2021,부산광역시 부산진구 양정동 276-1,"부산광역시 부산진구 중앙대로969번길 43, 1층 (양정동)",388632.510036954,188377.418391591,영업/정상,,부산진구,양정동,양정동 타코락 양정점,양정동 타코락 양정점 051-852-2021
왕손,한식,,부산광역시 부산진구 부전동 414-5 청풍빌딩,"부산광역시 부산진구 부전로111번길 14, 청풍빌딩 2층 (부전동)",387080.276259431,186468.586337164,영업/정상,,부산진구,부전동,부전동 왕손,부전동 왕손 
인생아구찜 부산진구점,한식,,부산광역시 부산진구 가야동 361-145 금동빌라,"부산광역시 부산진구 엄광로250번길 4, C동 101호 (가야동, 금동빌라)",385677.140347184,185621.542413575,영업/정상,,부산진구,가야동,가야동 인생아구찜 부산진구점,가야동 인생아구찜 부산진구점 
도마,기타,,부산광역시 부산진구 개금동 208-10,"부산광역시 부산진구 개금온정로17번길 47-8, 1층 (개금동)",384205.574454298,185850.988309759,영업/정상,,부산진구,개금동,개금동 도마,개금동 도마 
써니마을,한식,,부산광역시 부산진구 범전동 450 삼한골든뷰 센트럴파크,"부산광역시 부산진구 중앙대로 821, 1층 115호 (범전동, 삼한골든뷰 센트럴파크)",387939.473018603,187062.522735753,영업/정상,,부산진구,범전동,범전동 써니마을,범전동 써니마을 
히어로피자 서면본점,경양식,,부산광역시 부산진구 부암동 735 부산서면 동문굿모닝힐,"부산광역시 부산진구 신천대로220번길 65, 1층 105호 (부암동, 부산서면 동문굿모닝힐)",387009.241285752,186676.384325993,영업/정상,,부산진구,부암동,부암동 히어로피자 서면본점,부암동 히어로피자 서면본점 
춘희,한식,,부산광역시 부산진구 양정동 390 양정상가아파트,"부산광역시 부산진구 동평로420번길 18, 양정상가아파트 2층 67호 (양정동)",388486.657611629,187914.991351658,영업/정상,,부산진구,양정동,양정동 춘희,양정동 춘희 
더리야드,경양식,,부산광역시 부산진구 전포동 685-2 중림빌딩,"부산광역시 부산진구 전포대로199번길 30, 중림빌딩 5층 (전포동)",387961.074181144,185902.415540733,영업/정상,,부산진구,전포동,전포동 더리야드,전포동 더리야드 
고르드,경양식,,부산광역시 부산진구 전포동 685-2 중림빌딩,"부산광역시 부산진구 전포대로199번길 30, 중림빌딩 1층 103호 (전포동)",387961.074181144,185902.415540733,영업/정상,,부산진구,전포동,전포동 고르드,전포동 고르드 
브크스,경양식,,부산광역시 부산진구 전포동 685-2 중림빌딩,"부산광역시 부산진구 전포대로199번길 30, 중림빌딩 3층 (전포동)",387961.074181144,185902.415540733,영업/정상,,부산진구,전포동,전포동 브크스,전포동 브크스 
푸짐한세끼,한식,,부산광역시 부산진구 당감동 368-6,"부산광역시 부산진구 동평로 41, 1층 (당감동)",385262.863890599,186991.723925425,영업/정상,,부산진구,당감동,당감동 푸짐한세끼,당감동 푸짐한세끼 
ENF키친,한식,,부산광역시 부산진구 당감동 252-63 신화빌리지,"부산광역시 부산진구 백양대로78번길 22-7, 1층 101호 (당감동, 신화빌리지)",385879.668953203,186785.01919575,영업/정상,,부산진구,당감동,당감동 ENF키친,당감동 ENF키친 
소풍경전포점,분식,,부산광역시 부산진구 전포동 308-13,"부산광역시 부산진구 전포대로210번길 13, 1층 (전포동)",388212.359980285,185990.144622786,영업/정상,,부산진구,전포동,전포동 소풍경전포점,전포동 소풍경전포점 
마라섬,분식,051-989-9909,부산광역시 부산진구 부암동 722-3 골든박스,"부산광역시 부산진구 백양산로54번길 3, 골든박스 2층 204호 (부암동)",384958.595783129,187977.94791185,영업/정상,,부산진구,부암동,부암동 마라섬,부암동 마라섬 051-989-9909
보고292,경양식,,부산광역시 부산진구 당감동 292-115,"부산광역시 부산진구 동평로100번길 41, 1층 (당감동)",385921.74069026,186944.094159725,영업/정상,,부산진구,당감동,당감동 보고292,당감동 보고292 
지코바 양념치킨 범내골점,호프/통닭,,부산광역시 부산진구 범천동 886-11,"부산광역시 부산진구 범일로153번길 5, 1층 (범천동)",387562.344715082,184658.656701228,영업/정상,,부산진구,범천동,범천동 지코바 양념치킨 범내골점,범천동 지코바 양념치킨 범내골점 
상국이네,기타,,부산광역시 부산진구 부전동 503-15,"부산광역시 부산진구 가야대로 772, 7층 (부전동)",387271.299492377,186099.137533193,영업/정상,,부산진구,부전동,부전동 상국이네,부전동 상국이네 
태랑,기타,,부산광역시 부산진구 부전동 168-417,"부산광역시 부산진구 동천로85번길 13-7, 1층 일부 좌측호 (부전동)",387782.294341232,186033.641584344,영업/정상,,부산진구,부전동,부전동 태랑,부전동 태랑 
그램파(Grampaa),경양식,,부산광역시 부산진구 전포동 334-50,"부산광역시 부산진구 동성로49번길 18, 1층 (전포동)",388317.208685683,185947.203368669,영업/정상,,부산진구,전포동,전포동 그램파(Grampaa),전포동 그램파(Grampaa) 
PHO시즌,기타,051-852-5805,부산광역시 부산진구 양정동 156-3,"부산광역시 부산진구 진연로 29-2, 1층 (양정동)",388688.087807726,188652.75919918,영업/정상,,부산진구,양정동,양정동 PHO시즌,양정동 PHO시즌 051-852-5805
갓블유피자,경양식,,부산광역시 부산진구 부암동 746 서면 동일파크스위트 3차,"부산광역시 부산진구 동평로 162, 상가2동 지하1층 B101호 (부암동, 서면 동일파크스위트 3차)",386443.082710801,186982.262716528,영업/정상,,부산진구,부암동,부암동 갓블유피자,부암동 갓블유피자 
몽주,기타,,부산광역시 부산진구 개금동 540-217,"부산광역시 부산진구 엄광로44번길 17, 1층 (개금동)",384145.467598684,185009.734084292,영업/정상,,부산진구,개금동,개금동 몽주,개금동 몽주 
베베케이크하우스,기타,,부산광역시 부산진구 전포동 344-11,"부산광역시 부산진구 서전로58번길 93, 1층 (전포동)",388213.090888896,185780.847423338,영업/정상,,부산진구,전포동,전포동 베베케이크하우스,전포동 베베케이크하우스 
카페차이 전포카페거리 본점,경양식,,부산광역시 부산진구 전포동 346-73,"부산광역시 부산진구 전포대로176번길 7, 1층 101호 (전포동)",388194.136466366,185637.151081526,영업/정상,,부산진구,전포동,전포동 카페차이 전포카페거리 본점,전포동 카페차이 전포카페거리 본점 
니나노(ninano),경양식,,부산광역시 부산진구 전포동 355-4,"부산광역시 부산진구 서전로68번길 108, 2층 (전포동)",388295.966383908,185708.715958656,영업/정상,,부산진구,전포동,전포동 니나노(ninano),전포동 니나노(ninano) 
덴푸라투어,일식,,부산광역시 부산진구 전포동 637-1,"부산광역시 부산진구 전포대로 265, 1층 101호 (전포동)",388073.515380731,186522.425643576,영업/정상,,부산진구,전포동,전포동 덴푸라투어,전포동 덴푸라투어 
가롱집,한식,,부산광역시 부산진구 전포동 313-1,"부산광역시 부산진구 전포대로210번길 30, 1층 (전포동)",388288.362713675,185974.100333335,영업/정상,,부산진구,전포동,전포동 가롱집,전포동 가롱집 
온기정 서면점,경양식,053-2557949,부산광역시 부산진구 부전동 503-15,"부산광역시 부산진구 가야대로 772, 지하1층 (부전동)",387271.299492377,186099.137533193,영업/정상,,부산진구,부전동,부전동 온기정 서면점,부전동 온기정 서면점 053-2557949
물회&회덮밥8000개금점,일식,,부산광역시 부산진구 개금동 650,"부산광역시 부산진구 가야대로406번길 14, 1층 (개금동)",383734.104798846,185431.534001048,영업/정상,,부산진구,개금동,개금동 물회&회덮밥8000개금점,개금동 물회&회덮밥8000개금점 
우리할매떡볶이서면전포점,분식,,부산광역시 부산진구 전포동 341-10,"부산광역시 부산진구 전포대로200번길 44, 1층 좌측호 (전포동)",388367.750588426,185874.626355364,영업/정상,,부산진구,전포동,전포동 우리할매떡볶이서면전포점,전포동 우리할매떡볶이서면전포점 
마백반분식,한식,,부산광역시 부산진구 연지동 20-13,"부산광역시 부산진구 성지로 47, 1층 (연지동)",387097.653837038,188117.534692378,영업/정상,,부산진구,연지동,연지동 마백반분식,연지동 마백반분식 
제이케이(JK)부산,한식,,부산광역시 부산진구 전포동 362-65,"부산광역시 부산진구 전포대로 148, 1층 102호 (전포동)",388192.102300884,185380.835444601,영업/정상,,부산진구,전포동,전포동 제이케이(JK)부산,전포동 제이케이(JK)부산 
마꾸니 라멘엔 덮밥,한식,051-6286280,부산광역시 부산진구 가야동 597 협동물산,"부산광역시 부산진구 냉정로253번길 24, 협동물산 2층 (가야동)",384797.386343178,185470.7350004,영업/정상,,부산진구,가야동,가야동 마꾸니 라멘엔 덮밥,가야동 마꾸니 라멘엔 덮밥 051-6286280
피자덕,기타,,부산광역시 부산진구 전포동 205-62,"부산광역시 부산진구 서전로 70-1, 1층 (전포동)",388314.032343013,186228.585413131,영업/정상,,부산진구,전포동,전포동 피자덕,전포동 피자덕 
바이스벌사에스프레소,기타,,부산광역시 부산진구 전포동 194-11,"부산광역시 부산진구 서전로57번길 27, 1층 (전포동)",388173.974986859,186375.183669845,영업/정상,,부산진구,전포동,전포동 바이스벌사에스프레소,전포동 바이스벌사에스프레소 
사계절현장밥집,한식,,부산광역시 부산진구 양정동 11-8,"부산광역시 부산진구 진남로 583, 1층 (양정동)",389190.996089922,187990.082140624,영업/정상,,부산진구,양정동,양정동 사계절현장밥집,양정동 사계절현장밥집 
당감동 동원횟집,횟집,,부산광역시 부산진구 부암동 346-1,"부산광역시 부산진구 백양순환로 160, 1층 (부암동)",385910.676032965,187169.905839088,영업/정상,,부산진구,부암동,부암동 당감동 동원횟집,부암동 당감동 동원횟집 
서우밥상,한식,,부산광역시 부산진구 양정동 85-20,"부산광역시 부산진구 진남로 595, 1층 (양정동)",389298.967933089,188040.932962943,영업/정상,,부산진구,양정동,양정동 서우밥상,양정동 서우밥상 
부전시장왕뽈떼기,한식,,부산광역시 부산진구 부전동 264-5,"부산광역시 부산진구 부전로152번길 51, 1층 (부전동)",387487.31890624,186479.769983339,영업/정상,,부산진구,부전동,부전동 부전시장왕뽈떼기,부전동 부전시장왕뽈떼기 
큰놈.회,한식,,부산광역시 부산진구 부전동 352-9,"부산광역시 부산진구 부전로140번길 29-5, 1층 (부전동)",387436.082841071,186545.863703043,영업/정상,,부산진구,부전동,부전동 큰놈.회,부전동 큰놈.회 
오사카 리카이쿠 서면,기타,,부산광역시 부산진구 부전동 512-9,"부산광역시 부산진구 부전로 75-5, 1층 (부전동)",387115.643349713,186093.850190845,영업/정상,,부산진구,부전동,부전동 오사카 리카이쿠 서면,부전동 오사카 리카이쿠 서면 
여보식당,기타,,부산광역시 부산진구 가야동 597 협동물산,"부산광역시 부산진구 냉정로253번길 24, 협동물산 2층 (가야동)",384797.386343178,185470.7350004,영업/정상,,부산진구,가야동,가야동 여보식당,가야동 여보식당 
만덕,경양식,,부산광역시 부산진구 전포동 308-9,"부산광역시 부산진구 서전로58번길 49, 1층 (전포동)",388217.013940223,185999.048511341,영업/정상,,부산진구,전포동,전포동 만덕,전포동 만덕 
몽이치킨,호프/통닭,,부산광역시 부산진구 양정동 358-5,"부산광역시 부산진구 진남로 498, 2층 (양정동)",388582.00175569,187434.50395579,영업/정상,,부산진구,양정동,양정동 몽이치킨,양정동 몽이치킨 
만타스시31개금점,일식,,부산광역시 부산진구 개금동 875 개금역금강펜테리움더스퀘어아파트,"부산광역시 부산진구 가야대로 450, 지하2층 B207호 (개금동, 개금역금강펜테리움더스퀘어아파트)",384088.228147214,185576.536475982,영업/정상,,부산진구,개금동,개금동 만타스시31개금점,개금동 만타스시31개금점 
천상마라탕,중국식,051-818-1334,부산광역시 부산진구 부암동 9-3 일동미라주 아파트,"부산광역시 부산진구 동평로 218, 105동 1층 101호 (부암동, 일동미라주 아파트)",386862.617711323,187437.586540671,영업/정상,,부산진구,부암동,부암동 천상마라탕,부암동 천상마라탕 051-818-1334
단편소설,일식,,부산광역시 부산진구 전포동 309-43,"부산광역시 부산진구 전포대로216번길 8, 2층 (전포동)",388177.461177673,186011.800083763,영업/정상,,부산진구,전포동,전포동 단편소설,전포동 단편소설 
미분당(서면점),기타,,부산광역시 부산진구 부전동 224-41,"부산광역시 부산진구 중앙대로680번길 50-1, 1층 (부전동)",387818.602713538,185742.888671246,영업/정상,,부산진구,부전동,부전동 미분당(서면점),부전동 미분당(서면점) 
아보(AVO),한식,,부산광역시 부산진구 범전동 383-16,"부산광역시 부산진구 범전로10번길 50, 지하1층 일부호 (범전동)",388049.456258227,187162.347952296,영업/정상,,부산진구,범전동,범전동 아보(AVO),범전동 아보(AVO) 
백년가마솥옛날통닭,호프/통닭,051-921-7649,부산광역시 부산진구 개금동 57 우성아파트(상가동),"부산광역시 부산진구 백양대로208번길 38-9, 우성아파트(상가동) 1층 2호 (개금동)",384741.016804634,186563.406585561,영업/정상,,부산진구,개금동,개금동 백년가마솥옛날통닭,개금동 백년가마솥옛날통닭 051-921-7649
마루대패,한식,,부산광역시 부산진구 부암동 751 협성휴포레 시티즌파크,"부산광역시 부산진구 동평로 173, 301동 지하3층 109호 (부암동, 협성휴포레 시티즌파크)",386480.187743055,187219.306318382,영업/정상,,부산진구,부암동,부암동 마루대패,부암동 마루대패 
딩동,기타,,부산광역시 부산진구 연지동 42-27,"부산광역시 부산진구 동평로265번길 12, 1층 (연지동)",387256.579037427,187742.313070952,영업/정상,,부산진구,연지동,연지동 딩동,연지동 딩동 
순수덮밥 부산진구점,한식,,부산광역시 부산진구 부암동 580,"부산광역시 부산진구 당감서로94번길 32, 1층 (부암동)",385355.899320226,187501.71291632,영업/정상,,부산진구,부암동,부암동 순수덮밥 부산진구점,부암동 순수덮밥 부산진구점 
대수정 서면직영점,한식,,부산광역시 부산진구 전포동 685-8,"부산광역시 부산진구 전포대로199번길 36, 1층 (전포동)",387936.146483933,185892.456948776,영업/정상,,부산진구,전포동,전포동 대수정 서면직영점,전포동 대수정 서면직영점 
녹는점,한식,,부산광역시 부산진구 당감동 349-10,"부산광역시 부산진구 동평로45번길 19, 1층 (당감동)",385217.64412097,187031.704126673,영업/정상,,부산진구,당감동,당감동 녹는점,당감동 녹는점 
와이밀컴퍼니,한식,,부산광역시 부산진구 양정동 350-12,"부산광역시 부산진구 중앙대로928번길 20, 2층 (양정동)",388684.724079938,187840.210747538,영업/정상,,부산진구,양정동,양정동 와이밀컴퍼니,양정동 와이밀컴퍼니 
써브즈(Subz),기타,,부산광역시 부산진구 전포동 360-4,"부산광역시 부산진구 동성로15번길 24-1, 1층 (전포동)",388292.617191339,185598.206910493,영업/정상,,부산진구,전포동,전포동 써브즈(Subz),전포동 써브즈(Subz) 
차선책,기타,,부산광역시 부산진구 부전동 196-2,"부산광역시 부산진구 신천대로50번길 65, 2층 (부전동)",387619.502305482,185780.509218126,영업/정상,,부산진구,부전동,부전동 차선책,부전동 차선책 
양푼갈비신&제육천하 부산진구점,한식,,부산광역시 부산진구 전포동 190-25 대동파크아파트,"부산광역시 부산진구 진남로356번길 122, 대동파크아파트 상가동 1층 1호 (전포동)",388615.333312757,186619.506584252,영업/정상,,부산진구,전포동,전포동 양푼갈비신&제육천하 부산진구점,전포동 양푼갈비신&제육천하 부산진구점 
여행카페,한식,,부산광역시 부산진구 부전동 142-12 덕명빌딩,"부산광역시 부산진구 서전로 11, 덕명빌딩 2층 (부전동)",387715.704735931,186252.826211983,영업/정상,,부산진구,부전동,부전동 여행카페,부전동 여행카페 
산애(san-ae),기타,,부산광역시 부산진구 전포동 344-4,"부산광역시 부산진구 전포대로190번길 19, 1층 (전포동)",388248.987447063,185786.812938806,영업/정상,,부산진구,전포동,전포동 산애(san-ae),전포동 산애(san-ae) 
화이스,기타,,부산광역시 부산진구 전포동 340-10,"부산광역시 부산진구 전포대로200번길 16, 2층 (전포동)",388223.239842806,185863.988943863,영업/정상,,부산진구,전포동,전포동 화이스,전포동 화이스 
치비치비아키,일식,,부산광역시 부산진구 전포동 307-15,"부산광역시 부산진구 서전로58번길 43, 1층 (전포동)",388204.085883614,186034.41929136,영업/정상,,부산진구,전포동,전포동 치비치비아키,전포동 치비치비아키 
몰래하우스,기타,,부산광역시 부산진구 전포동 357-25,"부산광역시 부산진구 동성로25번길 19, 2층 (전포동)",388313.826863292,185674.689814862,영업/정상,,부산진구,전포동,전포동 몰래하우스,전포동 몰래하우스 
백월하,한식,,부산광역시 부산진구 전포동 307-14,"부산광역시 부산진구 전포대로216번길 13, 1층 (전포동)",388213.410864544,186034.233540367,영업/정상,,부산진구,전포동,전포동 백월하,전포동 백월하 
미진축산 양정점,식육(숯불구이),,부산광역시 부산진구 양정동 511-9,"부산광역시 부산진구 동평로 334-1, 1,2층 (양정동)",387785.314818671,188075.190408395,영업/정상,,부산진구,양정동,양정동 미진축산 양정점,양정동 미진축산 양정점 
아구통,한식,051-892-5982,부산광역시 부산진구 개금동 1-29,"부산광역시 부산진구 백양대로208번길 137, 1층 (개금동)",384283.146908731,186674.204440856,영업/정상,,부산진구,개금동,개금동 아구통,개금동 아구통 051-892-5982
고르도피자 서면점,기타,,부산광역시 부산진구 부전동 405-41,"부산광역시 부산진구 부전로 117-10, 1층 (부전동)",387128.683805944,186579.587824529,영업/정상,,부산진구,부전동,부전동 고르도피자 서면점,부전동 고르도피자 서면점 
달래해장 부전점,한식,,부산광역시 부산진구 부전동 467-12,"부산광역시 부산진구 부전로 92, 1층 (부전동)",387166.44447645,186278.007291728,영업/정상,,부산진구,부전동,부전동 달래해장 부전점,부전동 달래해장 부전점 
희야부엌,기타,,부산광역시 부산진구 전포동 663-9,"부산광역시 부산진구 동천로108번길 41, 1층 (전포동)",388055.172899541,186310.970592972,영업/정상,,부산진구,전포동,전포동 희야부엌,전포동 희야부엌 
