사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
보성집,한식,051-895-8718,부산광역시 부산진구 범천동 871-23,부산광역시 부산진구 신천대로65번길 64 (범천동),387468.017056893,185077.122197231,영업/정상,,부산진구,범천동,범천동 보성집,범천동 보성집 051-895-8718
태성관,중국식,051-6324255,부산광역시 부산진구 범천동 1120-4,"부산광역시 부산진구 신암로145번길 30, 2층 (범천동)",386544.276766156,185644.171273085,영업/정상,,부산진구,범천동,범천동 태성관,범천동 태성관 051-6324255
장수국밥,한식,051-8042277,"부산광역시 부산진구 부전동 401-23번지 ,30","부산광역시 부산진구 새싹로29번길 8 (부전동,,30)",387313.72933347,186506.702317397,영업/정상,,부산진구,부전동,부전동 장수국밥,부전동 장수국밥 051-8042277
고깃리 88번지 양정점,한식,051-8525967,부산광역시 부산진구 양정동 393-17,부산광역시 부산진구 중앙대로909번길 8 (양정동),388473.867713581,187800.867308688,영업/정상,,부산진구,양정동,양정동 고깃리 88번지 양정점,양정동 고깃리 88번지 양정점 051-8525967
기장곰장어,한식,,부산광역시 부산진구 양정동 391-6,부산광역시 부산진구 중앙대로909번길 28 (양정동),388464.449103299,187877.637103957,영업/정상,,부산진구,양정동,양정동 기장곰장어,양정동 기장곰장어 
씨이오,경양식,051-8184001,부산광역시 부산진구 부전동 404-27 2층,"부산광역시 부산진구 서면문화로 46, 2층 (부전동)",387230.001666527,186611.203498591,영업/정상,,부산진구,부전동,부전동 씨이오,부전동 씨이오 051-8184001
수영본가돼지국밥,한식,051803-2698,부산광역시 부산진구 부전동 255-13 (1층),"부산광역시 부산진구 서면로68번길 25, 1층 (부전동)",387506.051197927,186021.226927286,영업/정상,,부산진구,부전동,부전동 수영본가돼지국밥,부전동 수영본가돼지국밥 051803-2698
신보성,중국식,,부산광역시 부산진구 부전동 232-16 지상2층,"부산광역시 부산진구 신천대로62번길 44, 지상2층 (부전동)",387515.121291263,185666.416841447,영업/정상,,부산진구,부전동,부전동 신보성,부전동 신보성 
삿뽀로의눈,경양식,051-804-9298,부산광역시 부산진구 부전동 233-5번지 지상1층,"부산광역시 부산진구 서면로 28, 지상1층 (부전동)",387466.169973147,185719.314888728,영업/정상,,부산진구,부전동,부전동 삿뽀로의눈,부전동 삿뽀로의눈 051-804-9298
우리호프,호프/통닭,051-816-2570,"부산광역시 부산진구 연지동 190-9번지 ,10,47","부산광역시 부산진구 연지로 12-1 (연지동,,10,47)",386810.457076783,187666.945120282,영업/정상,,부산진구,연지동,연지동 우리호프,연지동 우리호프 051-816-2570
소정갈비나라,한식,8982739,부산광역시 부산진구 당감동 739-7번지,부산광역시 부산진구 당감서로 78-1 (당감동),385521.873727933,187257.093267955,영업/정상,,부산진구,당감동,당감동 소정갈비나라,당감동 소정갈비나라 8982739
교촌치킨연지점,통닭(치킨),051-8077701,부산광역시 부산진구 연지동 40-12번지 지상1층,"부산광역시 부산진구 동평로 299 (연지동, 지상1층)",387541.285361226,187844.929844545,영업/정상,,부산진구,연지동,연지동 교촌치킨연지점,연지동 교촌치킨연지점 051-8077701
서면식당,한식,051-8941211,부산광역시 부산진구 가야동 5-6 1층,"부산광역시 부산진구 가야대로668번길 6, 1층 (가야동)",386245.038597042,185979.613853745,영업/정상,,부산진구,가야동,가야동 서면식당,가야동 서면식당 051-8941211
프레젠트,한식,051-8915932,부산광역시 부산진구 개금동 257,부산광역시 부산진구 백양대로 241 (개금동),384400.231210268,186044.682044232,영업/정상,,부산진구,개금동,개금동 프레젠트,개금동 프레젠트 051-8915932
한방장수식당,통닭(치킨),051-8932275,부산광역시 부산진구 개금동 419-25,부산광역시 부산진구 개금본동로 81-1 (개금동),384152.643025314,186004.184647516,영업/정상,,부산진구,개금동,개금동 한방장수식당,개금동 한방장수식당 051-8932275
남영각,중국식,051-8974517,부산광역시 부산진구 당감동 73-6,부산광역시 부산진구 가야대로703번나길 12-1 (당감동),386510.05582465,186275.056002272,영업/정상,,부산진구,당감동,당감동 남영각,당감동 남영각 051-8974517
백년국밥,한식,051-803-8677,부산광역시 부산진구 초읍동 291-15번지,부산광역시 부산진구 새싹로 278 (초읍동),386432.607300594,188779.535192251,영업/정상,,부산진구,초읍동,초읍동 백년국밥,초읍동 백년국밥 051-803-8677
이디야,기타,051-816-5382,부산광역시 부산진구 부암동 96-8번지,부산광역시 부산진구 새싹로 83-1 (부암동),387018.000993997,186944.398070367,영업/정상,,부산진구,부암동,부암동 이디야,부암동 이디야 051-816-5382
백향만두,중국식,051-8166960,부산광역시 부산진구 부암동 560-14번지,부산광역시 부산진구 당감로 118 (부암동),385507.124840903,187866.898728489,영업/정상,,부산진구,부암동,부암동 백향만두,부암동 백향만두 051-8166960
골목집,한식,051-8055926,부산광역시 부산진구 부전동 267-13,"부산광역시 부산진구 중앙대로 761-1, 1층 (부전동)",387705.957463486,186537.293387394,영업/정상,,부산진구,부전동,부전동 골목집,부전동 골목집 051-8055926
미식가의구이,한식,051-635-3303,부산광역시 부산진구 범천동 841-216,"부산광역시 부산진구 범일로142번길 41, 1층 (범천동)",387817.137337023,184577.806658129,영업/정상,,부산진구,범천동,범천동 미식가의구이,범천동 미식가의구이 051-635-3303
추억의촌닭,호프/통닭,051-8953520,부산광역시 부산진구 당감동 289-20,부산광역시 부산진구 동평로100번길 5 (당감동),385854.679897043,187041.569255751,영업/정상,,부산진구,당감동,당감동 추억의촌닭,당감동 추억의촌닭 051-8953520
청해수산(직영점),한식,051-8184917,부산광역시 부산진구 부전동 400-7번지 16,"부산광역시 부산진구 새싹로29번길 9 (부전동,16)",387309.827720408,186485.219278204,영업/정상,,부산진구,부전동,부전동 청해수산(직영점),부전동 청해수산(직영점) 051-8184917
급행장차이나,중국식,051-8063377,부산광역시 부산진구 부전동 475-10,부산광역시 부산진구 부전로96번길 40-1 (부전동),387344.087189109,186310.409862844,영업/정상,,부산진구,부전동,부전동 급행장차이나,부전동 급행장차이나 051-8063377
늘찬푸드,중국식,051-808-2429,부산광역시 부산진구 연지동 340-26 외 1필지,"부산광역시 부산진구 동평로223번길 97 (연지동,외 1필지)",386656.100543398,187905.354083963,영업/정상,,부산진구,연지동,연지동 늘찬푸드,연지동 늘찬푸드 051-808-2429
황금수산,한식,051-6456039,부산광역시 부산진구 범천동 859-15,부산광역시 부산진구 황령대로 25 (범천동),387869.864499227,185218.882755339,영업/정상,,부산진구,범천동,범천동 황금수산,범천동 황금수산 051-6456039
동네고깃집,한식,051-8947446,부산광역시 부산진구 당감동 379-30번지,부산광역시 부산진구 당감서로 37-2 (당감동),385508.750698327,186873.401741326,영업/정상,,부산진구,당감동,당감동 동네고깃집,당감동 동네고깃집 051-8947446
경화루,중국식,051-808-0663,부산광역시 부산진구 부암동 364-12 (1층),"부산광역시 부산진구 동평로127번길 41, 1층 (부암동)",386036.908083853,187347.439891957,영업/정상,,부산진구,부암동,부암동 경화루,부암동 경화루 051-808-0663
고기가맛있다,한식,051-8971828,부산광역시 부산진구 가야동 459-41번지 (1층),"부산광역시 부산진구 엄광로 176-5 (가야동,(1층))",385280.040503959,185011.820769446,영업/정상,,부산진구,가야동,가야동 고기가맛있다,가야동 고기가맛있다 051-8971828
봉평대가,한식,051-639-8192,부산광역시 부산진구 범천동 848-19번지,부산광역시 부산진구 범일로 170 (범천동),387625.669846728,184844.083371754,영업/정상,,부산진구,범천동,범천동 봉평대가,범천동 봉평대가 051-639-8192
청가옥,기타,051-925-5551,부산광역시 부산진구 범천동 839-410,부산광역시 부산진구 자유평화로 21-4 (범천동),387889.016847321,184447.583584687,영업/정상,,부산진구,범천동,범천동 청가옥,범천동 청가옥 051-925-5551
강촌다슬기,한식,051-8611123,부산광역시 부산진구 양정동 285-32번지,부산광역시 부산진구 해맞이로 7 (양정동),388143.003000215,188210.57226601,영업/정상,,부산진구,양정동,양정동 강촌다슬기,양정동 강촌다슬기 051-8611123
떡장인방앗간,분식,051-8062743,부산광역시 부산진구 부전동 187-17,부산광역시 부산진구 중앙대로692번길 21-3 (부전동),387673.278616716,185884.162845414,영업/정상,,부산진구,부전동,부전동 떡장인방앗간,부전동 떡장인방앗간 051-8062743
미락,한식,051-8098077,부산광역시 부산진구 부암동 505-1번지,부산광역시 부산진구 당감서로 90 (부암동),385487.271916232,187384.41983976,영업/정상,,부산진구,부암동,부암동 미락,부암동 미락 051-8098077
숙이네식당,한식,051-8969203,부산광역시 부산진구 가야동 13-9,"부산광역시 부산진구 가야대로668번길 30, 1층 (가야동)",386224.301292326,185876.248233538,영업/정상,,부산진구,가야동,가야동 숙이네식당,가야동 숙이네식당 051-8969203
족발쌀롱,분식,051-3811158,부산광역시 부산진구 개금동 177-276번지,부산광역시 부산진구 복지로13번길 37 (개금동),384220.649367401,185530.819299573,영업/정상,,부산진구,개금동,개금동 족발쌀롱,개금동 족발쌀롱 051-3811158
시골집,경양식,051-9104105,"부산광역시 부산진구 전포동 892-20번지 지오플레이스 4101,4112,4113.4114호","부산광역시 부산진구 동천로 4 (전포동,지오플레이스 4101,4112,4113.4114호)",388011.197829908,185310.70532509,영업/정상,,부산진구,전포동,전포동 시골집,전포동 시골집 051-9104105
참맛대게,한식,051-851-2020,부산광역시 부산진구 당감동 891-19,"부산광역시 부산진구 백양대로60번길 36-4, 1층 (당감동)",386033.903712617,186877.429146324,영업/정상,,부산진구,당감동,당감동 참맛대게,당감동 참맛대게 051-851-2020
안주가 부산진구점,한식,051-8055643,부산광역시 부산진구 전포동 595-8,부산광역시 부산진구 동성로 138 (전포동),388008.777463257,186607.977154098,영업/정상,,부산진구,전포동,전포동 안주가 부산진구점,전포동 안주가 부산진구점 051-8055643
디케이(DK)동키치킨 서면점,호프/통닭,,부산광역시 부산진구 부전동 168-157 지상1층,"부산광역시 부산진구 서전로10번길 45-5, 지상1층 (부전동)",387653.778667585,186031.048412646,영업/정상,,부산진구,부전동,부전동 디케이(DK)동키치킨 서면점,부전동 디케이(DK)동키치킨 서면점 
소양강식당,경양식,051-8970861,부산광역시 부산진구 가야동 48-88번지 외4필지,"부산광역시 부산진구 엄광로 285 (가야동,외4필지)",385905.214258393,185890.44580771,영업/정상,,부산진구,가야동,가야동 소양강식당,가야동 소양강식당 051-8970861
철우식당,한식,051-8910170,부산광역시 부산진구 가야동 3-17번지 2층,"부산광역시 부산진구 가야대로 669, 2층 (가야동)",386273.221410866,186067.23996833,영업/정상,,부산진구,가야동,가야동 철우식당,가야동 철우식당 051-8910170
태화식당,한식,051-8980845,부산광역시 부산진구 가야동 3-17번지 2층,"부산광역시 부산진구 가야대로 669, 2층 (가야동)",386273.221410866,186067.23996833,영업/정상,,부산진구,가야동,가야동 태화식당,가야동 태화식당 051-8980845
하나옛날통닭(당감점),호프/통닭,051-892-8592,부산광역시 부산진구 당감동 738-5,부산광역시 부산진구 당감서로80번길 9 (당감동),385549.416206672,187277.095325498,영업/정상,,부산진구,당감동,당감동 하나옛날통닭(당감점),당감동 하나옛날통닭(당감점) 051-892-8592
내맘이야,한식,051-8515336,"부산광역시 부산진구 양정동 353-22번지 ,23","부산광역시 부산진구 양지로5번길 9 (양정동,,23)",388492.487954328,187630.142477313,영업/정상,,부산진구,양정동,양정동 내맘이야,양정동 내맘이야 051-8515336
서라벌,경양식,051-9101307,부산광역시 부산진구 전포동 891-38번지 외2번지,"부산광역시 부산진구 동천로 4 (전포동,외2번지)",388095.097363087,185326.192499392,영업/정상,,부산진구,전포동,전포동 서라벌,전포동 서라벌 051-9101307
바다횟집,횟집,051-8927414,부산광역시 부산진구 개금동 540-111번지,부산광역시 부산진구 엄광로 47 (개금동),384127.699731687,185102.647465501,영업/정상,,부산진구,개금동,개금동 바다횟집,개금동 바다횟집 051-8927414
합천돼지국밥,한식,051-8049697,부산광역시 부산진구 부전동 352-5번지,부산광역시 부산진구 부전로140번길 27 (부전동),387420.997339897,186552.860915322,영업/정상,,부산진구,부전동,부전동 합천돼지국밥,부전동 합천돼지국밥 051-8049697
명품생오리,한식,051-8925992,부산광역시 부산진구 개금동 447번지,부산광역시 부산진구 백양대로320번길 18 (개금동),383670.317005573,185827.22881354,영업/정상,,부산진구,개금동,개금동 명품생오리,개금동 명품생오리 051-8925992
준June,경양식,051-816-3140,부산광역시 부산진구 부전동 520-5번지,"부산광역시 부산진구 가야대로784번길 60, 2층 (부전동)",387366.293237779,185897.308201466,영업/정상,,부산진구,부전동,부전동 준June,부전동 준June 051-816-3140
업텐브로피자 개금점,분식,051-8929088,부산광역시 부산진구 개금동 527-21,"부산광역시 부산진구 냉정로178번길 18, 1층 (개금동)",383942.422961103,185188.061662671,영업/정상,,부산진구,개금동,개금동 업텐브로피자 개금점,개금동 업텐브로피자 개금점 051-8929088
찌개밥상,한식,051-8059573,부산광역시 부산진구 부전동 98-4 (1층),"부산광역시 부산진구 서전로9번길 58 (부전동,(1층))",387808.973783905,186492.456894439,영업/정상,,부산진구,부전동,부전동 찌개밥상,부전동 찌개밥상 051-8059573
센스,경양식,051-8925781,부산광역시 부산진구 개금동 523-62번지,부산광역시 부산진구 복지로 26 (개금동),384005.136501308,185392.460824061,영업/정상,,부산진구,개금동,개금동 센스,개금동 센스 051-8925781
시골집,한식,051-8051815,부산광역시 부산진구 부전동 396-1번지,부산광역시 부산진구 새싹로28번길 8 (부전동),387402.250270366,186498.934922127,영업/정상,,부산진구,부전동,부전동 시골집,부전동 시골집 051-8051815
김밥시대,한식,051-8184445,부산광역시 부산진구 초읍동 288-6번지,부산광역시 부산진구 새싹로 274-1 (초읍동),386440.10693554,188739.754014187,영업/정상,,부산진구,초읍동,초읍동 김밥시대,초읍동 김밥시대 051-8184445
본죽부전점,한식,051-8188588,부산광역시 부산진구 부전동 475-2번지,부산광역시 부산진구 서면문화로 9 (부전동),387401.390672732,186303.441614181,영업/정상,,부산진구,부전동,부전동 본죽부전점,부전동 본죽부전점 051-8188588
웨스트카우보이,경양식,051-8956907,부산광역시 부산진구 개금동 540-31번지,부산광역시 부산진구 복지로 46 (개금동),384035.15018108,185187.911143492,영업/정상,,부산진구,개금동,개금동 웨스트카우보이,개금동 웨스트카우보이 051-8956907
오리랑탕이랑,한식,051-8185336,부산광역시 부산진구 부전동 398-5번지,부산광역시 부산진구 새싹로 21-14 (부전동),387339.066480428,186442.752428008,영업/정상,,부산진구,부전동,부전동 오리랑탕이랑,부전동 오리랑탕이랑 051-8185336
라라관푸드,중국식,,"부산광역시 부산진구 부전동 224-6 외 1필지(224-12), 지상1층","부산광역시 부산진구 동천로 47-1, 지상1층 (부전동)",387842.576244004,185710.732982092,영업/정상,,부산진구,부전동,부전동 라라관푸드,부전동 라라관푸드 
미담,한식,051-8076553,부산광역시 부산진구 부전동 519-32,"부산광역시 부산진구 중앙대로691번가길 24-16, 1-2층 (부전동)",387310.102801185,185949.680516061,영업/정상,,부산진구,부전동,부전동 미담,부전동 미담 051-8076553
오!마이갓,기타,051-9191011,부산광역시 부산진구 전포동 891-38번지 외2번지,"부산광역시 부산진구 동천로 4 (전포동,외2번지)",388095.097363087,185326.192499392,영업/정상,,부산진구,전포동,전포동 오!마이갓,전포동 오!마이갓 051-9191011
OK목장,식육(숯불구이),051-8945643,부산광역시 부산진구 당감동 362-4번지,부산광역시 부산진구 동평로 63 (당감동),385469.447143746,187022.905826851,영업/정상,,부산진구,당감동,당감동 OK목장,당감동 OK목장 051-8945643
촌닭,통닭(치킨),051-8199982,부산광역시 부산진구 부전동 177-0번지,부산광역시 부산진구 중앙대로680번가길 38 (부전동),387731.948354846,185941.61416895,영업/정상,,부산진구,부전동,부전동 촌닭,부전동 촌닭 051-8199982
화전국수,한식,051-8663797,부산광역시 부산진구 양정동 352-12,부산광역시 부산진구 양지로5번길 37 (양정동),388567.703825178,187741.327256017,영업/정상,,부산진구,양정동,양정동 화전국수,양정동 화전국수 051-8663797
힐링,호프/통닭,051-8098701,부산광역시 부산진구 전포동 189-35,부산광역시 부산진구 동성로 104-1 (전포동),388308.955957241,186454.959987956,영업/정상,,부산진구,전포동,전포동 힐링,전포동 힐링 051-8098701
라미도매수산,한식,051-8082707,부산광역시 부산진구 부암동 424-1,부산광역시 부산진구 당감로64번길 33 (부암동),385818.910692633,187335.664461878,영업/정상,,부산진구,부암동,부암동 라미도매수산,부암동 라미도매수산 051-8082707
들녘,한식,,부산광역시 부산진구 양정동 253-10번지,부산광역시 부산진구 거제천로44번길 25 (양정동),388714.771750187,188647.716773683,영업/정상,,부산진구,양정동,양정동 들녘,양정동 들녘 
도담찜닭 개금점,한식,051-8951957,부산광역시 부산진구 개금동 523-14,"부산광역시 부산진구 복지로 16-1, 1층 (개금동)",384007.407386102,185480.759640018,영업/정상,,부산진구,개금동,개금동 도담찜닭 개금점,개금동 도담찜닭 개금점 051-8951957
양정서민관,분식,051-8610707,부산광역시 부산진구 양정동 71-9,부산광역시 부산진구 양정로 20-1 (양정동),388917.334232344,187861.191135159,영업/정상,,부산진구,양정동,양정동 양정서민관,양정동 양정서민관 051-8610707
올리브,한식,051-8095946,부산광역시 부산진구 부전동 259-19번지,부산광역시 부산진구 서면문화로 8-6 (부전동),387460.391297369,186323.658377225,영업/정상,,부산진구,부전동,부전동 올리브,부전동 올리브 051-8095946
원푸드,기타,051-9104066,부산광역시 부산진구 전포동 891-38번지 외2번지,"부산광역시 부산진구 동천로 4 (전포동,외2번지)",388095.097363087,185326.192499392,영업/정상,,부산진구,전포동,전포동 원푸드,전포동 원푸드 051-9104066
항아리보쌈,한식,,부산광역시 부산진구 부전동 519-15번지,"부산광역시 부산진구 가야대로784번길 56-4, 1층 (부전동)",387365.805964869,185925.43998747,영업/정상,,부산진구,부전동,부전동 항아리보쌈,부전동 항아리보쌈 
일미국수,한식,051-808-3435,부산광역시 부산진구 초읍동 272-18번지,부산광역시 부산진구 초읍천로108번길 84 (초읍동),386415.713752337,188446.636384395,영업/정상,,부산진구,초읍동,초읍동 일미국수,초읍동 일미국수 051-808-3435
썬더치킨부암2호점,한식,051-8083300,부산광역시 부산진구 부암동 297-4번지,부산광역시 부산진구 동평로 145 (부암동),386276.410468825,187131.175955623,영업/정상,,부산진구,부암동,부암동 썬더치킨부암2호점,부암동 썬더치킨부암2호점 051-8083300
부싯돌,한식,051-8055352,부산광역시 부산진구 부전동 396-10,부산광역시 부산진구 새싹로 16-1 (부전동),387446.249301605,186419.424152962,영업/정상,,부산진구,부전동,부전동 부싯돌,부전동 부싯돌 051-8055352
진주식당,한식,,부산광역시 부산진구 범천동 845-70번지,부산광역시 부산진구 중앙번영로20번길 42 (범천동),387772.138423895,184585.541086337,영업/정상,,부산진구,범천동,범천동 진주식당,범천동 진주식당 
옥정식당,한식,051-8960456,부산광역시 부산진구 개금동 462-24번지,부산광역시 부산진구 백양대로 305 (개금동),383828.537350499,185752.692611456,영업/정상,,부산진구,개금동,개금동 옥정식당,개금동 옥정식당 051-8960456
수다벅스(SUDABUGS),기타,07073639292,부산광역시 부산진구 개금동 53-6번지 주공일반상가 53-4호,"부산광역시 부산진구 백양관문로 25-9 (개금동,주공일반상가 53-4호)",384938.482550309,186558.34843914,영업/정상,,부산진구,개금동,개금동 수다벅스(SUDABUGS),개금동 수다벅스(SUDABUGS) 07073639292
장안식당,한식,051-8049291,부산광역시 부산진구 초읍동 177-2번지,부산광역시 부산진구 성지로 117 (초읍동),386771.388815388,188707.095404497,영업/정상,,부산진구,초읍동,초읍동 장안식당,초읍동 장안식당 051-8049291
경주박가국밥,한식,051-807-6687,부산광역시 부산진구 부전동 255-10,부산광역시 부산진구 서면로68번길 21 (부전동),387501.333310166,186030.924226972,영업/정상,,부산진구,부전동,부전동 경주박가국밥,부전동 경주박가국밥 051-807-6687
미진축산(신주례점),기타,,부산광역시 부산진구 개금동 447-37 (1층),"부산광역시 부산진구 백양대로 317, 1층 (개금동)",383718.689463945,185718.882739606,영업/정상,,부산진구,개금동,개금동 미진축산(신주례점),개금동 미진축산(신주례점) 
미락원,한식,051-6365756,부산광역시 부산진구 범천동 846-6번지,"부산광역시 부산진구 범일로 150-5, 1층 (범천동)",387634.575674792,184643.811220641,영업/정상,,부산진구,범천동,범천동 미락원,범천동 미락원 051-6365756
더꼬치다,기타,051-8053222,부산광역시 부산진구 부암동 303-6,"부산광역시 부산진구 신천대로 275, 1층 (부암동)",386670.229769096,187204.931780306,영업/정상,,부산진구,부암동,부암동 더꼬치다,부암동 더꼬치다 051-8053222
가마골추어탕,한식,051-8916266,부산광역시 부산진구 가야동 506-8,부산광역시 부산진구 가야공원로 57 (가야동),384942.213005242,185112.014148816,영업/정상,,부산진구,가야동,가야동 가마골추어탕,가야동 가마골추어탕 051-8916266
김가네,분식,051-8030830,부산광역시 부산진구 부암동 80-23번지,부산광역시 부산진구 시민공원로19번길 38-14 (부암동),386908.068911146,186998.721231974,영업/정상,,부산진구,부암동,부암동 김가네,부암동 김가네 051-8030830
오스테리아라치베타,"외국음식전문점(인도,태국등)",051819-6190,부산광역시 부산진구 부전동 516-73번지 (1층),"부산광역시 부산진구 가야대로784번길 46-6, 1층 (부전동)",387353.956603036,185970.83508413,영업/정상,,부산진구,부전동,부전동 오스테리아라치베타,부전동 오스테리아라치베타 051819-6190
육미작렬,한식,051-911-3237,부산광역시 부산진구 연지동 41-1번지 (1층),"부산광역시 부산진구 성지로8번길 46 (연지동,(1층))",387459.969673521,187799.024475053,영업/정상,,부산진구,연지동,연지동 육미작렬,연지동 육미작렬 051-911-3237
불백 한잔,중국식,051-8614226,부산광역시 부산진구 양정동 254-7,부산광역시 부산진구 거제천로40번길 3 (양정동),388682.426195711,188511.145595554,영업/정상,,부산진구,양정동,양정동 불백 한잔,양정동 불백 한잔 051-8614226
칠국관,중국식,051-8631572,부산광역시 부산진구 양정동 362-27번지,부산광역시 부산진구 양지로5번길 14 (양정동),388521.821019068,187625.966341658,영업/정상,,부산진구,양정동,양정동 칠국관,양정동 칠국관 051-8631572
일품장원돼지국밥,한식,051-809-8887,부산광역시 부산진구 부전동 403-25,부산광역시 부산진구 서면문화로 34 (부전동),387257.425069646,186497.722064866,영업/정상,,부산진구,부전동,부전동 일품장원돼지국밥,부전동 일품장원돼지국밥 051-809-8887
토모가,한식,,부산광역시 부산진구 양정동 216 뉴하이엘오피스텔,"부산광역시 부산진구 중앙대로979번길 6, 뉴하이엘오피스텔 1층 102호 (양정동)",388857.499373391,188400.200179653,영업/정상,,부산진구,양정동,양정동 토모가,양정동 토모가 
부산양곱창6호,한식,,부산광역시 부산진구 부전동 520-2,"부산광역시 부산진구 가야대로784번길 62, 1층 (부전동)",387363.78756648,185889.778120375,영업/정상,,부산진구,부전동,부전동 부산양곱창6호,부전동 부산양곱창6호 
부산양곱창3호,한식,,부산광역시 부산진구 부전동 520-2,"부산광역시 부산진구 가야대로784번길 62, 1층 (부전동)",387363.78756648,185889.778120375,영업/정상,,부산진구,부전동,부전동 부산양곱창3호,부전동 부산양곱창3호 
부산양곱창5호,한식,,부산광역시 부산진구 부전동 520-2,"부산광역시 부산진구 가야대로784번길 62, 1층 (부전동)",387363.78756648,185889.778120375,영업/정상,,부산진구,부전동,부전동 부산양곱창5호,부전동 부산양곱창5호 
부산양곱창2호,식육(숯불구이),051-818-0369,부산광역시 부산진구 부전동 520-2,부산광역시 부산진구 가야대로784번길 62 (부전동),387363.78756648,185889.778120375,영업/정상,,부산진구,부전동,부전동 부산양곱창2호,부전동 부산양곱창2호 051-818-0369
부산양곱창7호,한식,,부산광역시 부산진구 부전동 520-2,"부산광역시 부산진구 가야대로784번길 62, 1층 (부전동)",387363.78756648,185889.778120375,영업/정상,,부산진구,부전동,부전동 부산양곱창7호,부전동 부산양곱창7호 
(주)게이트에프앤비 부산본점,"외국음식전문점(인도,태국등)",051-802-3331,부산광역시 부산진구 부전동 503-15 롯데백화점부산본점,"부산광역시 부산진구 가야대로 772, 롯데백화점부산본점 9층 (부전동)",387271.299492377,186099.137533193,영업/정상,,부산진구,부전동,부전동 (주)게이트에프앤비 부산본점,부전동 (주)게이트에프앤비 부산본점 051-802-3331
스위디(sweetie),분식,,부산광역시 부산진구 부전동 150-1,"부산광역시 부산진구 서전로 18-1, 2층 (부전동)",387786.802857937,186213.821273421,영업/정상,,부산진구,부전동,부전동 스위디(sweetie),부전동 스위디(sweetie) 
룸스타그램,기타,,부산광역시 부산진구 부전동 217-1,"부산광역시 부산진구 중앙대로692번길 38, 3층 (부전동)",387752.547567261,185839.333877801,영업/정상,,부산진구,부전동,부전동 룸스타그램,부전동 룸스타그램 
숯불에닭 부산서면점,호프/통닭,,부산광역시 부산진구 부전동 130-5,"부산광역시 부산진구 서전로9번길 27, 1층 (부전동)",387711.325883394,186381.353681793,영업/정상,,부산진구,부전동,부전동 숯불에닭 부산서면점,부전동 숯불에닭 부산서면점 
맥시티타코,"외국음식전문점(인도,태국등)",051-711-7244,부산광역시 부산진구 전포동 233-2,"부산광역시 부산진구 동성로61번길 11, 1층 (전포동)",388354.729992335,186015.078311223,영업/정상,,부산진구,전포동,전포동 맥시티타코,전포동 맥시티타코 051-711-7244
설야멱 서면직영점,식육(숯불구이),,부산광역시 부산진구 전포동 667-14,"부산광역시 부산진구 서전로 27, 2층 (전포동)",387886.018399974,186258.12850915,영업/정상,,부산진구,전포동,전포동 설야멱 서면직영점,전포동 설야멱 서면직영점 
므므,경양식,,부산광역시 부산진구 전포동 215,"부산광역시 부산진구 동성로61번길 21-18, 2층 (전포동)",388314.657464847,186054.780190759,영업/정상,,부산진구,전포동,전포동 므므,전포동 므므 
김복남맥주 동의대점,한식,,부산광역시 부산진구 가야동 186 가야 롯데캐슬 골드아너,"부산광역시 부산진구 가야대로 538, 상가2동 지하1층 103호 (가야동, 가야 롯데캐슬 골드아너)",384998.156253505,185638.712482347,영업/정상,,부산진구,가야동,가야동 김복남맥주 동의대점,가야동 김복남맥주 동의대점 
김종구식맛치킨·전기바베큐 옛날통닭 부산 초읍점,호프/통닭,,부산광역시 부산진구 연지동 250-76 래미안어반파크,"부산광역시 부산진구 성지로 37, 3동 1층 108호 (연지동, 래미안어반파크)",386782.740399224,188127.671595095,영업/정상,,부산진구,연지동,연지동 김종구식맛치킨·전기바베큐 옛날통닭 부산 초읍점,연지동 김종구식맛치킨·전기바베큐 옛날통닭 부산 초읍점 
오아시스,기타,,부산광역시 부산진구 전포동 175-35,"부산광역시 부산진구 전포대로276번길 13, 1층 (전포동)",388193.854122641,186642.370665234,영업/정상,,부산진구,전포동,전포동 오아시스,전포동 오아시스 
소피오(soffio),경양식,,부산광역시 부산진구 전포동 334-2,"부산광역시 부산진구 전포대로210번길 44, 2층 (전포동)",388367.08244979,185976.754643055,영업/정상,,부산진구,전포동,전포동 소피오(soffio),전포동 소피오(soffio) 
김치퀸 김치찜 서면점,한식,,부산광역시 부산진구 부전동 425-5,"부산광역시 부산진구 부전로95번길 23, 1층 (부전동)",387037.94188449,186311.444276037,영업/정상,,부산진구,부전동,부전동 김치퀸 김치찜 서면점,부전동 김치퀸 김치찜 서면점 
낭만브라더 횟집,횟집,,부산광역시 부산진구 당감동 221-67,"부산광역시 부산진구 백양대로 74, 1층 (당감동)",385935.225184048,186681.959222273,영업/정상,,부산진구,당감동,당감동 낭만브라더 횟집,당감동 낭만브라더 횟집 
라짜이마라탕 서면점,중국식,,부산광역시 부산진구 부전동 175,"부산광역시 부산진구 중앙대로680번가길 38, 1층 107호 (부전동)",387770.158586521,185942.717662486,영업/정상,,부산진구,부전동,부전동 라짜이마라탕 서면점,부전동 라짜이마라탕 서면점 
