사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
씨에이치숯불치킨 치킨홀릭,호프/통닭,,부산광역시 부산진구 부암동 329-2,"부산광역시 부산진구 동평로127번길 19, 1층 (부암동)",386071.667361358,187236.818057279,영업/정상,,부산진구,부암동,부암동 씨에이치숯불치킨 치킨홀릭,부암동 씨에이치숯불치킨 치킨홀릭 
어(漁)고기,한식,051-996-2144,부산광역시 부산진구 부암동 399-1,"부산광역시 부산진구 당감로60번길 24, 1층 (부암동)",385777.019817968,187284.03593238,영업/정상,,부산진구,부암동,부암동 어(漁)고기,부암동 어(漁)고기 051-996-2144
송가네밥상,한식,,부산광역시 부산진구 범천동 1196-28,"부산광역시 부산진구 신암로117번길 13, 1층 일부호 (범천동)",386819.994712508,185419.887512706,영업/정상,,부산진구,범천동,범천동 송가네밥상,범천동 송가네밥상 
NY보틀,기타,,부산광역시 부산진구 양정동 370-1 양정동근린생활시설,"부산광역시 부산진구 동평로 410, 양정동근린생활시설 1층 (양정동)",388448.483573711,187992.319042492,영업/정상,,부산진구,양정동,양정동 NY보틀,양정동 NY보틀 
한솥도시락 영광도서하늘정원점,김밥(도시락),051-816-9506,부산광역시 부산진구 부전동 397-14 영광도서,"부산광역시 부산진구 서면문화로 10, 영광도서 10층 (부전동)",387415.724644705,186342.36247766,영업/정상,,부산진구,부전동,부전동 한솥도시락 영광도서하늘정원점,부전동 한솥도시락 영광도서하늘정원점 051-816-9506
미누반점,중국식,,부산광역시 부산진구 양정동 148-1,"부산광역시 부산진구 중앙대로990번길 7, 1층 (양정동)",388979.610921736,188436.929463587,영업/정상,,부산진구,양정동,양정동 미누반점,양정동 미누반점 
구프(goof),한식,,부산광역시 부산진구 전포동 357-1,"부산광역시 부산진구 동성로 25, 1층 (전포동)",388396.49597867,185679.352878748,영업/정상,,부산진구,전포동,전포동 구프(goof),전포동 구프(goof) 
솔솥 서면점,분식,,부산광역시 부산진구 부전동 224-1,"부산광역시 부산진구 동천로 51-1, 1층 (부전동)",387843.151732755,185747.11180776,영업/정상,,부산진구,부전동,부전동 솔솥 서면점,부전동 솔솥 서면점 
샬롯,기타,,부산광역시 부산진구 전포동 664-9,"부산광역시 부산진구 서전로37번길 20, 1층 일부호 (전포동)",388014.238479195,186349.005777784,영업/정상,,부산진구,전포동,전포동 샬롯,전포동 샬롯 
서서주방,호프/통닭,,부산광역시 부산진구 전포동 300-28,"부산광역시 부산진구 동성로71번길 38, 1층 일부호 (전포동)",388201.575586811,186155.027225198,영업/정상,,부산진구,전포동,전포동 서서주방,전포동 서서주방 
미호,기타,,부산광역시 부산진구 부전동 240-3,"부산광역시 부산진구 서면로 38, 4층 (부전동)",387463.862195003,185819.741651369,영업/정상,,부산진구,부전동,부전동 미호,부전동 미호 
내맘대로 돈과떡,한식,051-818-1955,부산광역시 부산진구 부전동 217-2,"부산광역시 부산진구 중앙대로692번길 34, 지하1층 (부전동)",387741.742557855,185850.095122852,영업/정상,,부산진구,부전동,부전동 내맘대로 돈과떡,부전동 내맘대로 돈과떡 051-818-1955
베이시스옵,기타,,부산광역시 부산진구 전포동 309-1,"부산광역시 부산진구 서전로58번길 32, 1층 (전포동)",388184.652472736,186091.049589682,영업/정상,,부산진구,전포동,전포동 베이시스옵,전포동 베이시스옵 
겟럭키(Get Lucky),기타,,부산광역시 부산진구 전포동 306-16,"부산광역시 부산진구 서전로58번길 31, 1층 일부호 (전포동)",388205.693562239,186089.653762366,영업/정상,,부산진구,전포동,전포동 겟럭키(Get Lucky),전포동 겟럭키(Get Lucky) 
쭈대가제육대가 서면점,한식,,부산광역시 부산진구 부암동 117-36,"부산광역시 부산진구 가야대로747번길 69, 지하1층 (부암동)",386937.218680006,186568.131105393,영업/정상,,부산진구,부암동,부암동 쭈대가제육대가 서면점,부암동 쭈대가제육대가 서면점 
나는 조선의 족발이다,한식,,부산광역시 부산진구 부전동 325-7,"부산광역시 부산진구 부전로174번길 34, 1층 (부전동)",387684.626963698,186683.405133722,영업/정상,,부산진구,부전동,부전동 나는 조선의 족발이다,부전동 나는 조선의 족발이다 
신주,한식,,부산광역시 부산진구 부전동 117-11,"부산광역시 부산진구 서전로9번길 12, 1층 (부전동)",387703.305874489,186300.634274625,영업/정상,,부산진구,부전동,부전동 신주,부전동 신주 
제이엠티 카페 전포점,한식,,부산광역시 부산진구 전포동 686-1 더블루2,"부산광역시 부산진구 서전로38번길 65, 더블루2 1층 108호 (전포동)",388017.982184788,185904.127058654,영업/정상,,부산진구,전포동,전포동 제이엠티 카페 전포점,전포동 제이엠티 카페 전포점 
뉴욕보틀서면1호점,기타,,부산광역시 부산진구 전포동 674-7,"부산광역시 부산진구 서전로 38, 1층 (전포동)",387993.149939643,186211.105268256,영업/정상,,부산진구,전포동,전포동 뉴욕보틀서면1호점,전포동 뉴욕보틀서면1호점 
바게뜨양,기타,,부산광역시 부산진구 전포동 675-5 경무빌딩,"부산광역시 부산진구 전포대로 225, 경무빌딩 1층 104호 (전포동)",388086.58929932,186121.66376562,영업/정상,,부산진구,전포동,전포동 바게뜨양,전포동 바게뜨양 
온클라우드나인,경양식,,부산광역시 부산진구 개금동 523-13,"부산광역시 부산진구 복지로 16, 1층 (개금동)",384008.119140984,185490.248610843,영업/정상,,부산진구,개금동,개금동 온클라우드나인,개금동 온클라우드나인 
에스더블유푸드,기타,,부산광역시 부산진구 개금동 501-3,"부산광역시 부산진구 복지로8번길 18, 2층 (개금동)",383940.229489297,185507.025656272,영업/정상,,부산진구,개금동,개금동 에스더블유푸드,개금동 에스더블유푸드 
카페제니,경양식,,부산광역시 부산진구 연지동 354-7,"부산광역시 부산진구 동평로183번길 86-9, 1,2층 (연지동)",386620.316045032,187658.081593805,영업/정상,,부산진구,연지동,연지동 카페제니,연지동 카페제니 
옥막창앤고기,기타,,부산광역시 부산진구 가야동 368-2,"부산광역시 부산진구 대학로 21-1, 1층 (가야동)",385525.72606255,185709.686263701,영업/정상,,부산진구,가야동,가야동 옥막창앤고기,가야동 옥막창앤고기 
여운,한식,,부산광역시 부산진구 부전동 168-137,"부산광역시 부산진구 서전로10번길 31-5, 3층 (부전동)",387653.78839875,186074.421744434,영업/정상,,부산진구,부전동,부전동 여운,부전동 여운 
노이알트,기타,,부산광역시 부산진구 전포동 197-23,"부산광역시 부산진구 전포대로246번길 23, 1층 (전포동)",388255.721341796,186344.857870011,영업/정상,,부산진구,전포동,전포동 노이알트,전포동 노이알트 
꼴목포차,기타,,부산광역시 부산진구 당감동 307-19,"부산광역시 부산진구 당감로52번길 13-3, 1층 (당감동)",385745.116713448,187168.241631156,영업/정상,,부산진구,당감동,당감동 꼴목포차,당감동 꼴목포차 
고쿠텐서면점,일식,,부산광역시 부산진구 전포동 677-15,"부산광역시 부산진구 전포대로209번길 20, 1층 좌측호 (전포동)",388013.840431822,185986.058615351,영업/정상,,부산진구,전포동,전포동 고쿠텐서면점,전포동 고쿠텐서면점 
무구희,한식,,부산광역시 부산진구 전포동 305-30,"부산광역시 부산진구 전포대로224번길 11, 1층 (전포동)",388202.481885348,186116.000494801,영업/정상,,부산진구,전포동,전포동 무구희,전포동 무구희 
템므,기타,,부산광역시 부산진구 전포동 657-14,"부산광역시 부산진구 서전로37번길 51, 1층 (전포동)",387967.744776037,186505.864379631,영업/정상,,부산진구,전포동,전포동 템므,전포동 템므 
김가네,한식,,부산광역시 부산진구 범천동 1263-143,"부산광역시 부산진구 신암로 61-1, 1층 (범천동)",387151.320864109,185037.567604738,영업/정상,,부산진구,범천동,범천동 김가네,범천동 김가네 
족발먹어보쌈,한식,,부산광역시 부산진구 부전동 352-11,"부산광역시 부산진구 부전로140번길 29-6, 1층 (부전동)",387436.352634453,186536.68304896,영업/정상,,부산진구,부전동,부전동 족발먹어보쌈,부전동 족발먹어보쌈 
모도리초밥,일식,,부산광역시 부산진구 가야동 275-5,"부산광역시 부산진구 가야대로588번길 15, 1층 (가야동)",385444.715910317,185760.15116295,영업/정상,,부산진구,가야동,가야동 모도리초밥,가야동 모도리초밥 
리토스,경양식,,부산광역시 부산진구 초읍동 542-22,"부산광역시 부산진구 성지로94번길 18, 1층 (초읍동)",387039.110905184,188582.804757116,영업/정상,,부산진구,초읍동,초읍동 리토스,초읍동 리토스 
(주)신선육가공 한우1번가,식육(숯불구이),,부산광역시 부산진구 부전동 533-1,"부산광역시 부산진구 서면로 15, 1층 (부전동)",387422.886800068,185578.794293277,영업/정상,,부산진구,부전동,부전동 (주)신선육가공 한우1번가,부전동 (주)신선육가공 한우1번가 
불고기300,한식,,부산광역시 부산진구 부전동 406-21,"부산광역시 부산진구 부전로 120, 2층 (부전동)",387157.063425439,186540.276178645,영업/정상,,부산진구,부전동,부전동 불고기300,부전동 불고기300 
자담치킨당감점,호프/통닭,,부산광역시 부산진구 당감동 768-1 백산아파트,"부산광역시 부산진구 백양순환로 51, 백산아파트 상가5동 1층 107호 (당감동)",385128.267010139,187522.892070661,영업/정상,,부산진구,당감동,당감동 자담치킨당감점,당감동 자담치킨당감점 
무크(mucc),기타,,부산광역시 부산진구 전포동 207-20,"부산광역시 부산진구 전포대로 234, 2층 (전포동)",388160.225854971,186207.30275451,영업/정상,,부산진구,전포동,전포동 무크(mucc),전포동 무크(mucc) 
히토우(HITOU),기타,,부산광역시 부산진구 전포동 233-5,"부산광역시 부산진구 전포대로210번길 45, 1층 (전포동)",388365.488896634,185997.775909504,영업/정상,,부산진구,전포동,전포동 히토우(HITOU),전포동 히토우(HITOU) 
템포,기타,,부산광역시 부산진구 전포동 337-20 진미식당,"부산광역시 부산진구 전포대로200번길 43, 지하1층 (전포동)",388362.95907175,185899.772800337,영업/정상,,부산진구,전포동,전포동 템포,전포동 템포 
미강식당,한식,,부산광역시 부산진구 개금동 643,"부산광역시 부산진구 진사로 3, 1층 (개금동)",383674.005509456,185420.809622755,영업/정상,,부산진구,개금동,개금동 미강식당,개금동 미강식당 
KT&G 상상마당부산 사푼사푼,경양식,,부산광역시 부산진구 부전동 521-1 KT&G 상상마당부산,"부산광역시 부산진구 서면로 39, KT&G 상상마당부산 1층 101(일부)호 (부전동)",387394.967970419,185837.316568408,영업/정상,,부산진구,부전동,부전동 KT&G 상상마당부산 사푼사푼,부전동 KT&G 상상마당부산 사푼사푼 
묵묵-로스팅웨어,기타,,부산광역시 부산진구 전포동 346-24,"부산광역시 부산진구 서전로58번길 104, 2층 (전포동)",388190.860549605,185732.452469199,영업/정상,,부산진구,전포동,전포동 묵묵-로스팅웨어,전포동 묵묵-로스팅웨어 
뎃판스기,경양식,,부산광역시 부산진구 전포동 207-43,"부산광역시 부산진구 전포대로 226-1, 1층 (전포동)",388148.518063378,186142.371012275,영업/정상,,부산진구,전포동,전포동 뎃판스기,전포동 뎃판스기 
골목안오리,한식,,부산광역시 부산진구 양정동 394-23,"부산광역시 부산진구 거제대로36번길 32, 1층 (양정동)",388439.298520235,187770.605460576,영업/정상,,부산진구,양정동,양정동 골목안오리,양정동 골목안오리 
술의온도,한식,051-8038989,부산광역시 부산진구 전포동 205-63,"부산광역시 부산진구 서전로 70, 1층 (전포동)",388299.910367353,186232.696658402,영업/정상,,부산진구,전포동,전포동 술의온도,전포동 술의온도 051-8038989
하얀집오징어,기타,,부산광역시 부산진구 부전동 401-19번지,"부산광역시 부산진구 새싹로 31, 1층 (부전동)",387324.563501524,186522.399209235,영업/정상,,부산진구,부전동,부전동 하얀집오징어,부전동 하얀집오징어 
다락,기타,,부산광역시 부산진구 가야동 596-9 2층,"부산광역시 부산진구 가야공원로 32, 2층 (가야동)",384891.064099725,185385.483286879,영업/정상,,부산진구,가야동,가야동 다락,가야동 다락 
우정밥상,한식,,부산광역시 부산진구 범천동 1298-117번지 범천쇼핑,"부산광역시 부산진구 신암로 9, 범천쇼핑 지상1층 (범천동)",387274.123524645,184575.633639399,영업/정상,,부산진구,범천동,범천동 우정밥상,범천동 우정밥상 
철따라계절따라2호점,횟집,,부산광역시 부산진구 개금동 177-379번지,"부산광역시 부산진구 복지로13번길 41, 2층 (개금동)",384239.501996099,185531.451666973,영업/정상,,부산진구,개금동,개금동 철따라계절따라2호점,개금동 철따라계절따라2호점 
뚜레박,한식,051-818-3728,부산광역시 부산진구 부전동 394-16번지 경동파크타워,"부산광역시 부산진구 새싹로 30, 1층 106호 (부전동, 경동파크타워)",387381.306373128,186540.205085093,영업/정상,,부산진구,부전동,부전동 뚜레박,부전동 뚜레박 051-818-3728
유가네,한식,,부산광역시 부산진구 가야동 632-5번지 3층,"부산광역시 부산진구 가야대로498번길 28-3, 3층 (가야동)",384584.007570699,185487.929276445,영업/정상,,부산진구,가야동,가야동 유가네,가야동 유가네 
유가네닭갈비개금점(2F),기타,051-8913311,부산광역시 부산진구 가야동 632-5번지 2층,"부산광역시 부산진구 가야대로498번길 28-3, 2층 (가야동)",384584.007570699,185487.929276445,영업/정상,,부산진구,가야동,가야동 유가네닭갈비개금점(2F),가야동 유가네닭갈비개금점(2F) 051-8913311
남해죽집,한식,,부산광역시 부산진구 부전동 264-13번지,"부산광역시 부산진구 새싹로14번길 29, 1층 (부전동)",387529.698724102,186510.409313082,영업/정상,,부산진구,부전동,부전동 남해죽집,부전동 남해죽집 
아수라(ASURA),기타,070-75431800,부산광역시 부산진구 부암동 55-6번지 일성인포아파트 상가동 4001호,"부산광역시 부산진구 신천대로 252, 상가동 4층 4001호 (부암동, 일성인포아파트)",386763.8346798,186963.959732659,영업/정상,,부산진구,부암동,부암동 아수라(ASURA),부암동 아수라(ASURA) 070-75431800
라홍방 마라탕 부산부암점,경양식,,부산광역시 부산진구 부암동 526-1,"부산광역시 부산진구 백양순환로 99, 2층 (부암동)",385601.567434352,187566.783444535,영업/정상,,부산진구,부암동,부암동 라홍방 마라탕 부산부암점,부암동 라홍방 마라탕 부산부암점 
천라쿵푸마라탕 서면점,한식,051-802-9692,부산광역시 부산진구 부전동 220-10,"부산광역시 부산진구 중앙대로680번가길 12, 1층 (부전동)",387725.773836445,185798.219965012,영업/정상,,부산진구,부전동,부전동 천라쿵푸마라탕 서면점,부전동 천라쿵푸마라탕 서면점 051-802-9692
두찜부산전포점,한식,,부산광역시 부산진구 전포동 334-3,"부산광역시 부산진구 동성로 51, 지상1일부층 (전포동)",388388.208297884,185952.964564855,영업/정상,,부산진구,전포동,전포동 두찜부산전포점,전포동 두찜부산전포점 
도토리,경양식,,부산광역시 부산진구 전포동 355-24번지,"부산광역시 부산진구 동성로25번길 30, 지상1층 (전포동)",388261.53367262,185690.026453006,영업/정상,,부산진구,전포동,전포동 도토리,전포동 도토리 
오복집,한식,051-818-5214,부산광역시 부산진구 초읍동 263-6번지 초읍아파트,"부산광역시 부산진구 성지로153번길 138, 1층 45535-24호 (초읍동, 초읍아파트)",386609.068708572,188216.247975515,영업/정상,,부산진구,초읍동,초읍동 오복집,초읍동 오복집 051-818-5214
후마치킨부전점,한식,,부산광역시 부산진구 부전동 264-11번지,"부산광역시 부산진구 새싹로28번길 32, 1층 (부전동)",387518.189758048,186524.679477834,영업/정상,,부산진구,부전동,부전동 후마치킨부전점,부전동 후마치킨부전점 
꾸이점빵개금점,식육(숯불구이),,부산광역시 부산진구 개금동 875 금강펜테리움더스퀘어아파트,"부산광역시 부산진구 가야대로 450, 상가동 203호 (개금동, 금강펜테리움더스퀘어아파트)",384088.228147214,185576.536475982,영업/정상,,부산진구,개금동,개금동 꾸이점빵개금점,개금동 꾸이점빵개금점 
요기요,한식,,부산광역시 부산진구 양정동 61-10번지 1층,"부산광역시 부산진구 양정로 19, 1층 (양정동)",388934.096298909,187881.716029687,영업/정상,,부산진구,양정동,양정동 요기요,양정동 요기요 
야무진,중국식,051-918-8886,부산광역시 부산진구 부전동 532-44,"부산광역시 부산진구 부전로 15-7, 1층 (부전동)",387358.835239237,185534.889138404,영업/정상,,부산진구,부전동,부전동 야무진,부전동 야무진 051-918-8886
곱전,식육(숯불구이),,부산광역시 부산진구 개금동 57 우성아파트(상가동),"부산광역시 부산진구 백양대로208번길 38-9, 우성아파트(상가동) 지하6호 (개금동)",384741.016804634,186563.406585561,영업/정상,,부산진구,개금동,개금동 곱전,개금동 곱전 
죽이야기개금점,한식,051-8926288,부산광역시 부산진구 개금동 515-3,"부산광역시 부산진구 가야대로 456, 1층 (개금동)",384171.999075091,185619.332741144,영업/정상,,부산진구,개금동,개금동 죽이야기개금점,개금동 죽이야기개금점 051-8926288
웨이다오,일식,,부산광역시 부산진구 전포동 663-6,"부산광역시 부산진구 서전로37번길 14, 1층 103-104호 (전포동)",387995.070168789,186309.298920442,영업/정상,,부산진구,전포동,전포동 웨이다오,전포동 웨이다오 
또하까,호프/통닭,051-8193326,부산광역시 부산진구 부전동 403-37번지 2층,"부산광역시 부산진구 새싹로29번길 14-5, 2층 (부전동)",387275.893056651,186520.869346009,영업/정상,,부산진구,부전동,부전동 또하까,부전동 또하까 051-8193326
황가네닭발,기타,,부산광역시 부산진구 연지동 175-6 연지보해이브더파크,"부산광역시 부산진구 동평로225번길 14, 1층 101호 (연지동, 연지보해이브더파크)",386804.374173555,187570.348372923,영업/정상,,부산진구,연지동,연지동 황가네닭발,연지동 황가네닭발 
돈다리족발,기타,,부산광역시 부산진구 범천동 1253-8번지,"부산광역시 부산진구 신암로71번길 2, 2층 (범천동)",387102.109660736,185130.661958749,영업/정상,,부산진구,범천동,범천동 돈다리족발,범천동 돈다리족발 
삼바브라질,"외국음식전문점(인도,태국등)",,부산광역시 부산진구 부전동 517-22번지,"부산광역시 부산진구 가야대로784번길 45, 지하1층 (부전동)",387401.48245793,185961.471243693,영업/정상,,부산진구,부전동,부전동 삼바브라질,부전동 삼바브라질 
맛있는 순두부,한식,070-82870077,부산광역시 부산진구 부전동 524-18,"부산광역시 부산진구 중앙대로691번길 55, 1층 (부전동)",387273.823822869,185836.770575664,영업/정상,,부산진구,부전동,부전동 맛있는 순두부,부전동 맛있는 순두부 070-82870077
구내식당,한식,,부산광역시 부산진구 전포동 874-12,"부산광역시 부산진구 전포대로275번길 65, 5층 (전포동)",387971.790946663,186823.558893884,영업/정상,,부산진구,전포동,전포동 구내식당,전포동 구내식당 
영빈양고기꼬치,중국식,,부산광역시 부산진구 범천동 1144-35번지,"부산광역시 부산진구 신암로155번길 45, 2층 (범천동)",386684.488488838,185609.149779375,영업/정상,,부산진구,범천동,범천동 영빈양고기꼬치,범천동 영빈양고기꼬치 
요일커피,기타,,부산광역시 부산진구 전포동 309-34번지,"부산광역시 부산진구 서전로58번길 38, 2층 (전포동)",388185.315839996,186064.391376012,영업/정상,,부산진구,전포동,전포동 요일커피,전포동 요일커피 
맨도롱,일식,,부산광역시 부산진구 부전동 168-379,"부산광역시 부산진구 중앙대로680번가길 80-15, 1층 (부전동)",387782.868236912,186141.923206,영업/정상,,부산진구,부전동,부전동 맨도롱,부전동 맨도롱 
블랙 티어,한식,,부산광역시 부산진구 양정동 274-12,"부산광역시 부산진구 거제천로18번길 25, 1층 (양정동)",388680.763447856,188257.906379562,영업/정상,,부산진구,양정동,양정동 블랙 티어,양정동 블랙 티어 
컬렉션(Collection),기타,,부산광역시 부산진구 전포동 673-10번지,"부산광역시 부산진구 서전로46번길 12, 2층 일부호 (전포동)",388053.26560703,186173.100099438,영업/정상,,부산진구,전포동,전포동 컬렉션(Collection),전포동 컬렉션(Collection) 
행운포차,기타,,부산광역시 부산진구 가야동 617-19번지 1층,"부산광역시 부산진구 냉정로253번길 16, 1층 (가야동)",384737.032825282,185457.827724371,영업/정상,,부산진구,가야동,가야동 행운포차,가야동 행운포차 
새마을반점,중국식,,부산광역시 부산진구 부암동 508-8번지,"부산광역시 부산진구 당감서로94번길 18-3, 1층 (부암동)",385381.167489514,187463.841954067,영업/정상,,부산진구,부암동,부암동 새마을반점,부암동 새마을반점 
기대만족 부산진구점,한식,,부산광역시 부산진구 부전동 394-6,"부산광역시 부산진구 부전로 136, 지상2일부층 (부전동)",387304.001987254,186626.693744751,영업/정상,,부산진구,부전동,부전동 기대만족 부산진구점,부전동 기대만족 부산진구점 
순곱이네(부암점),중국식,051-946-1400,부산광역시 부산진구 당감동 88-2,"부산광역시 부산진구 가야대로691번길 28, 1층 (당감동)",386385.01910093,186192.784507159,영업/정상,,부산진구,당감동,당감동 순곱이네(부암점),당감동 순곱이네(부암점) 051-946-1400
김밥판다,한식,,부산광역시 부산진구 연지동 340-8,"부산광역시 부산진구 새싹로 168, 1층 (연지동)",386693.225390006,187703.72303918,영업/정상,,부산진구,연지동,연지동 김밥판다,연지동 김밥판다 
호재키친,김밥(도시락),070-88380291,부산광역시 부산진구 부전동 474-109,"부산광역시 부산진구 새싹로29번길 31, 3층 (부전동)",387204.112280225,186472.268753002,영업/정상,,부산진구,부전동,부전동 호재키친,부전동 호재키친 070-88380291
송정호,한식,,부산광역시 부산진구 부전동 485-25번지,"부산광역시 부산진구 서면문화로5번길 33, 1층 (부전동)",387245.475726775,186271.502266511,영업/정상,,부산진구,부전동,부전동 송정호,부전동 송정호 
버터빌(Butter Vill),기타,,부산광역시 부산진구 전포동 357-54,"부산광역시 부산진구 전포대로176번길 33, 지상1-2층 (전포동)",388323.524301405,185640.057487153,영업/정상,,부산진구,전포동,전포동 버터빌(Butter Vill),전포동 버터빌(Butter Vill) 
소림마라 부산진구점,한식,,부산광역시 부산진구 당감동 319-5,"부산광역시 부산진구 당감로64번길 14, 2층 (당감동)",385742.184860175,187280.759346714,영업/정상,,부산진구,당감동,당감동 소림마라 부산진구점,당감동 소림마라 부산진구점 
류길상피자당감점,한식,051-803-3303,부산광역시 부산진구 부암동 467-4번지,"부산광역시 부산진구 백양순환로 113, 1층 (부암동)",385741.795016482,187565.689738245,영업/정상,,부산진구,부암동,부암동 류길상피자당감점,부암동 류길상피자당감점 051-803-3303
욜로치킨,호프/통닭,051-555-9908,부산광역시 부산진구 가야동 378-12번지,"부산광역시 부산진구 가야대로 602, 1층 (가야동)",385600.069821593,185844.798903222,영업/정상,,부산진구,가야동,가야동 욜로치킨,가야동 욜로치킨 051-555-9908
충무꼼장어,한식,,부산광역시 부산진구 부암동 427-2번지,부산광역시 부산진구 당감로64번길 25 (부암동),385781.277644641,187320.045013461,영업/정상,,부산진구,부암동,부암동 충무꼼장어,부암동 충무꼼장어 
왕창푸드,한식,051-8081276,부산광역시 부산진구 부전동 439-22,부산광역시 부산진구 부전로65번길 24 (부전동),387037.111320525,186012.951776326,영업/정상,,부산진구,부전동,부전동 왕창푸드,부전동 왕창푸드 051-8081276
서면관,호프/통닭,051-8081119,부산광역시 부산진구 부전동 168-98 지상2층,"부산광역시 부산진구 중앙대로680번가길 53, 지상2층 (부전동)",387699.382248518,186013.123047638,영업/정상,,부산진구,부전동,부전동 서면관,부전동 서면관 051-8081119
홍길동포차,기타,051-818-2463,부산광역시 부산진구 부암동 401-4번지,부산광역시 부산진구 당감로64번길 30 (부암동),385805.812606358,187306.751367824,영업/정상,,부산진구,부암동,부암동 홍길동포차,부암동 홍길동포차 051-818-2463
미팅룸,기타,,부산광역시 부산진구 부전동 168-98,"부산광역시 부산진구 중앙대로680번가길 53, 1층 (부전동)",387699.382248518,186013.123047638,영업/정상,,부산진구,부전동,부전동 미팅룸,부전동 미팅룸 
싱싱오징어,기타,051-8973300,부산광역시 부산진구 당감동 385번지 외1필지,"부산광역시 부산진구 당감서로 55 (당감동,외1필지)",385498.722996978,187030.254889218,영업/정상,,부산진구,당감동,당감동 싱싱오징어,당감동 싱싱오징어 051-8973300
고향솥밥,한식,051-808-8187,부산광역시 부산진구 부전동 262-6 (1층),"부산광역시 부산진구 중앙대로743번길 21 (부전동,(1층))",387533.844854846,186421.949822927,영업/정상,,부산진구,부전동,부전동 고향솥밥,부전동 고향솥밥 051-808-8187
미야,한식,,"부산광역시 부산진구 부전동 168-341번지 1,2층","부산광역시 부산진구 동천로85번길 9 (부전동,1,2층)",387792.623433676,186062.144822128,영업/정상,,부산진구,부전동,부전동 미야,부전동 미야 
일로오시유,한식,,부산광역시 부산진구 양정동 353-28번지,"부산광역시 부산진구 양지로5번길 13, 2층 (양정동)",388503.870149651,187648.085131076,영업/정상,,부산진구,양정동,양정동 일로오시유,양정동 일로오시유 
부전하숙집,한식,,부산광역시 부산진구 부전동 168-293번지 지상2층,"부산광역시 부산진구 동천로85번길 8-6, 지상2층 (부전동)",387806.364646537,186101.760958664,영업/정상,,부산진구,부전동,부전동 부전하숙집,부전동 부전하숙집 
청춘포차,식육(숯불구이),,부산광역시 부산진구 개금동 177-120 지상1층,"부산광역시 부산진구 복지로13번길 32, 지상1층 (개금동)",384187.863431868,185509.355714018,영업/정상,,부산진구,개금동,개금동 청춘포차,개금동 청춘포차 
주식회사 더도이축산,식육(숯불구이),,부산광역시 부산진구 부전동 406-67,부산광역시 부산진구 서면문화로 39 (부전동),387207.30146099,186534.515224007,영업/정상,,부산진구,부전동,부전동 주식회사 더도이축산,부전동 주식회사 더도이축산 
커몬노마드,일식,070-43004774,부산광역시 부산진구 부전동 168-408 지상3층,"부산광역시 부산진구 동천로95번길 11, 지상3층 (부전동)",387780.629504448,186160.757035504,영업/정상,,부산진구,부전동,부전동 커몬노마드,부전동 커몬노마드 070-43004774
피자일병 치킨병장 놈X4 바삭한놈들,호프/통닭,,부산광역시 부산진구 부전동 401-7,"부산광역시 부산진구 부전로 130-9, 1층 (부전동)",387272.677879096,186572.71603461,영업/정상,,부산진구,부전동,부전동 피자일병 치킨병장 놈X4 바삭한놈들,부전동 피자일병 치킨병장 놈X4 바삭한놈들 
삼광보리밥,한식,,부산광역시 부산진구 초읍동 348-9 1층,"부산광역시 부산진구 성지곡로 26, 1층 (초읍동)",386486.146885574,189192.229818619,영업/정상,,부산진구,초읍동,초읍동 삼광보리밥,초읍동 삼광보리밥 
옛날통닭,호프/통닭,,부산광역시 부산진구 양정동 506-2,"부산광역시 부산진구 범양로 121-1, 1층 (양정동)",388103.927794557,188035.385680991,영업/정상,,부산진구,양정동,양정동 옛날통닭,양정동 옛날통닭 
미소비어&포차,한식,,부산광역시 부산진구 초읍동 277-9번지 1층,"부산광역시 부산진구 새싹로 264-1, 1층 (초읍동)",386467.818562577,188637.900670676,영업/정상,,부산진구,초읍동,초읍동 미소비어&포차,초읍동 미소비어&포차 
마더훠궈,중국식,,"부산광역시 부산진구 부전동 168-154번지 지상2층, 제이타워","부산광역시 부산진구 서전로10번길 41-2, 지상2층 (부전동, 제이타워)",387651.609706422,186040.409546655,영업/정상,,부산진구,부전동,부전동 마더훠궈,부전동 마더훠궈 
장고방,한식,,부산광역시 부산진구 당감동 649-41번지,"부산광역시 부산진구 백양순환로 44-1, 2층 (당감동)",385180.719539717,187393.602605767,영업/정상,,부산진구,당감동,당감동 장고방,당감동 장고방 
김부자푸드,기타,051-8193990,부산광역시 부산진구 연지동 71-14번지 지상1층일부,"부산광역시 부산진구 성지로14번길 7 (연지동, 지상1층일부)",387190.573818798,187790.5913988,영업/정상,,부산진구,연지동,연지동 김부자푸드,연지동 김부자푸드 051-8193990
롯데컬처웍스(주)롯데시네마부산본점스위트샵,분식,051-810-3948,부산광역시 부산진구 부전동 503-15 10층,"부산광역시 부산진구 가야대로 772, 10층 (부전동)",387271.299492377,186099.137533193,영업/정상,,부산진구,부전동,부전동 롯데컬처웍스(주)롯데시네마부산본점스위트샵,부전동 롯데컬처웍스(주)롯데시네마부산본점스위트샵 051-810-3948
소반,한식,051-8153355,부산광역시 부산진구 부전동 490-11번지 지상1층,"부산광역시 부산진구 서면로 71-1, 지상1층 (부전동)",387401.173467646,186151.933825052,영업/정상,,부산진구,부전동,부전동 소반,부전동 소반 051-8153355
